open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,return_5m,return_15m,return_30m,return_60m,return_3h,return_6h,return_24h,rolling_high_12,rolling_high_24,rolling_low_12,rolling_low_24,ma_1h,ma_3h,ma_6h,above_ma_6h,trend_up_6h,distance_to_rolling_high_12,distance_to_rolling_high_24,near_rolling_high_12,near_rolling_high_24,candle_range,candle_body,upper_wick,lower_wick,upper_wick_ratio,lower_wick_ratio,taker_sell_base_volume,buy_aggression_ratio,sell_aggression_ratio,volume_delta,cvd,cvd_15m,cvd_30m,cvd_60m,cvd_slope_15m,cvd_slope_30m,cvd_slope_improving,volume_15m,volume_30m,volume_60m,taker_buy_volume_15m,taker_buy_volume_30m,taker_sell_volume_15m,taker_sell_volume_30m,avg_volume_15m,avg_taker_buy_volume_15m,avg_number_of_trades,volume_shock_15m,taker_buy_volume_shock_15m,number_of_trades_shock,buy_aggression_ratio_15m,sell_aggression_ratio_15m,buy_aggression_ratio_30m,sell_aggression_ratio_30m,buy_aggression_improving,sell_aggression_improving,rolling_vol_1h,rolling_vol_3h,rolling_vol_6h,vol_expansion,vol_percentile,extreme_vol_flag,high_vol_flag,low_vol_flag,sell_absorption_signal,sell_aggression_absorption_signal,short_build_up,squeeze_trigger_12,squeeze_trigger_24,forced_cover_score,short_build_up_recent,long_signal,simple_breakout_signal,breakout_forced_cover_signal,current_short_squeeze_signal,trend_filtered_short_squeeze_signal,early_squeeze_candidate_signal
2026-06-04 03:55:00+00:00,64392.0,64398.36,64254.98,64363.49,143.44334,2026-06-04 03:59:59.999000+00:00,9227604.5514435,16489,52.5525,3381439.328133,-0.00044260163414733267,-0.0003989800770874963,0.006938361536038995,,,,,,,,,,,,False,False,,,False,False,143.37999999999738,28.510000000002037,6.360000000000582,108.50999999999476,0.04435765099735457,0.7568001115915521,90.89084,0.3663641685978589,0.6336358314021411,-38.338339999999995,147.96277,-43.47657,120.86860000000001,,-20.29230000000002,-35.76851999999997,True,333.42501000000004,1088.81722,,144.97422,604.84291,188.45079,483.97431000000006,,,,,,,0.4348030761099774,0.5651969238900225,0.5555045409733692,0.44449545902663085,False,True,,,,False,,False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False
2026-06-04 04:00:00+00:00,64363.49,64514.0,64338.0,64514.0,102.0206,2026-06-04 04:04:59.999000+00:00,6572908.3654757,21643,60.01449,3866729.7198699,0.00233843752102314,0.002123574943897033,0.0009308964532845909,,,,,,,,,,,,False,False,,,False,False,176.0,150.51000000000204,0.0,25.489999999997963,0.0,0.1448295454545339,42.00611,0.5882585477834869,0.41174145221651315,18.008380000000002,165.97115000000002,-38.03553,66.63889000000003,165.97115,5.441040000000001,-54.22970999999998,True,326.83945000000006,861.84323,2248.88647,144.40196,464.24106,182.43749000000003,397.60217,,,,,,,0.44181312873950795,0.5581868712604919,0.5386606796226734,0.46133932037732667,True,False,,,,False,,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False
2026-06-04 04:05:00+00:00,64514.0,64606.48,64355.42,64372.97,184.93743,2026-06-04 04:09:59.999000+00:00,11926075.967723,25077,67.86683,4377064.156684,-0.002186037139225605,-0.0002953783537361643,-0.001721822467588896,0.008773906540790577,,,,64540.3,,63652.36,,64220.958333333336,,,False,False,-0.002592643666050498,,False,False,251.06000000000495,141.02999999999884,92.4800000000032,17.55000000000291,0.3683581613956878,0.06990360869912596,117.07060000000001,0.3669718455587925,0.6330281544412075,-49.20377000000002,116.76738,-69.53373000000002,-92.71799999999999,115.14481999999995,-31.49820000000002,-159.35689000000002,False,430.40137000000004,790.82292,2123.84134,180.43382,349.05246,249.96755000000002,441.77046,,,,,,,0.41922222505936724,0.5807777749406328,0.4413787855314057,0.5586212144685944,False,True,0.002888966020442585,,,False,,False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False
2026-06-04 04:10:00+00:00,64372.97,64685.91,64372.97,64630.0,196.90953,2026-06-04 04:14:59.999000+00:00,12721672.4525803,22316,125.02121,8079308.6863457,0.003992824938790385,0.004140701506397448,0.0037400693719038536,0.010463132323141222,,,,64606.48,,63705.61,,64267.61583333334,,,False,False,0.00036405016958052094,,False,False,312.9400000000023,257.02999999999884,55.91000000000349,0.0,0.17866044609191242,0.0,71.88832,0.634917009857268,0.36508299014273204,53.13289,169.90027,21.937499999999986,-21.539070000000017,100.27358999999998,91.47123,71.17892999999998,True,483.86755999999997,817.2925700000001,2095.7260499999998,252.90252999999998,397.87675,230.96503,419.41582000000005,,,,,,,0.5226689096495744,0.4773310903504257,0.48682291336626243,0.5131770866337375,True,False,0.0030106084840077836,,,False,,False,False,False,True,False,True,True,False,2,False,False,True,False,False,False,False
2026-06-04 04:15:00+00:00,64630.0,64720.92,64504.0,64598.25,171.64102,2026-06-04 04:19:59.999000+00:00,11087390.2802153,24198,64.46793,4164777.814375,-0.0004912579297540187,0.0013059180952972316,0.0034322662541401705,0.00815063489459944,,,,64685.91,,63884.35,,64323.385,,,False,False,-0.001355163744314658,,False,False,216.91999999999825,31.75,90.91999999999825,94.25,0.41914069703115886,0.4344919786096292,107.17309,0.37559745333603817,0.6244025466639618,-42.70516000000001,127.19511,-38.77604000000002,-76.81157000000002,55.495139999999985,-60.71354000000001,-55.2725,False,553.48798,880.32743,1954.0704400000002,257.35596999999996,401.75793,296.13201000000004,478.56950000000006,,,,,,,0.46497119955522787,0.5350288004447722,0.4563732951045271,0.5436267048954728,False,True,0.0030189949132255513,,,False,,False,False,False,True,False,True,False,False,0,True,False,False,False,False,False,False
2026-06-04 04:20:00+00:00,64598.0,64764.32,64583.37,64745.72,94.3381,2026-06-04 04:24:59.999000+00:00,6101227.0546365,22370,50.47645,3264424.2417022,0.002282879180163677,0.0057904738588261395,0.0054933851244542975,0.013112656812040768,,,,64720.92,,63884.35,,64366.90666666667,,,False,False,0.0003831836753867002,,False,False,180.9499999999971,147.72000000000116,18.599999999998545,14.62999999999738,0.10279082619507512,0.08085106382977406,43.86165,0.5350590058523544,0.4649409941476455,6.6148000000000025,133.80991,17.04253,-52.49120000000001,104.14591999999999,55.81857000000002,24.320370000000004,True,462.88865,893.29002,1923.1635,239.96559,420.39941,222.92306,472.89061000000004,,,,,,,0.5184088873209572,0.4815911126790428,0.4706191724833106,0.5293808275166894,True,False,0.002858479449577866,,,False,,False,False,False,True,False,True,True,False,2,True,False,True,False,False,False,False
2026-06-04 04:25:00+00:00,64745.73,64752.0,64574.0,64574.0,118.40342,2026-06-04 04:29:59.999000+00:00,7656049.9404077,20797,45.90687,2968646.3522013,-0.002652221644921071,-0.0008664706792511634,0.0032706430306996825,0.010231697470540979,,,,64764.32,,63900.0,,64436.73999999999,,,False,False,-0.002938655111332955,,False,False,178.0,171.7300000000032,6.269999999996799,0.0,0.03522471910110561,0.0,72.49655,0.387715743345927,0.612284256654073,-26.58968,107.22023,-62.680040000000005,-40.74254000000002,80.12606000000001,-79.72257,11.748659999999994,False,384.38254,868.2501,1957.06732,160.85125,413.75377999999995,223.53129,454.49631999999997,,,,,,,0.41846658799850794,0.5815334120014921,0.47653755525049746,0.5234624447495024,False,True,0.0030511293144864504,,,False,,False,False,False,True,False,True,False,False,0,True,False,False,False,False,False,False
2026-06-04 04:30:00+00:00,64574.01,64613.85,64265.73,64280.0,151.20675,2026-06-04 04:34:59.999000+00:00,9744980.3056744,28062,34.85877,2247410.6601536,-0.004552916034317178,-0.0049266040488712415,-0.0036271196949498874,-0.002699599714525047,,,,64764.32,,63903.98,,64491.24083333332,,,False,False,-0.00747819169567443,,False,False,348.11999999999534,294.01000000000204,39.83999999999651,14.269999999996799,0.1144432954153655,0.04099161208777717,116.34798,0.23053712879881355,0.7694628712011865,-81.48921000000001,25.731019999999987,-101.46409000000001,-140.24013000000002,-73.60124,-38.78405000000001,-99.49759,True,363.94827,917.43625,1779.27948,131.24209,388.59806,232.70618000000002,528.83819,,,,,,,0.36060644003061204,0.6393935599693881,0.423569550472853,0.5764304495271471,False,True,0.002363968473088792,,,False,,False,False,False,False,False,False,False,False,0,True,False,False,False,False,False,False
2026-06-04 04:35:00+00:00,64280.0,64476.7,64266.67,64390.01,119.81095,2026-06-04 04:39:59.999000+00:00,7712880.6146662,20960,71.86226,4626528.2564966,0.0017114187927815827,-0.005493953886063774,0.0002647073764034946,-0.001457570870293412,,,,64764.32,,64237.69,,64476.74083333332,,,False,False,-0.005779571220696833,,False,False,210.02999999999884,110.01000000000204,86.68999999999505,13.330000000001746,0.4127505594438677,0.06346712374423569,47.94869,0.5997970970099143,0.4002029029900856,23.913570000000007,49.644589999999994,-84.16532000000001,-67.12279000000001,-159.84079000000003,17.298770000000005,73.11734000000001,True,389.42112000000003,852.30977,1643.13269,152.6279,392.59349,236.79322000000002,459.71628,,,,,,,0.3919353423871823,0.6080646576128177,0.4606230079939128,0.5393769920060871,True,False,0.002423552480989599,,,False,,False,False,False,True,False,True,False,False,1,True,False,False,False,False,False,False
2026-06-04 04:40:00+00:00,64390.0,64460.0,64276.88,64415.99,64.08022,2026-06-04 04:44:59.999000+00:00,4124256.361071,19430,29.2751,1884079.3132278,0.0004034787383941918,-0.002446960076811111,-0.0033113105369023677,0.00041637430388141716,,,,64764.32,,64254.98,,64468.908333333326,,,False,False,-0.005378424416407124,,False,False,183.12000000000262,25.989999999997963,44.01000000000204,113.12000000000262,0.24033420707733402,0.6177370030581094,34.80512,0.4568508035708991,0.543149196429101,-5.530020000000004,44.114569999999986,-63.105660000000015,-125.78570000000002,-147.32477,21.059659999999994,-58.66291000000001,True,335.09792000000004,719.48046,1536.77303,135.99613000000002,296.84738,199.10179,422.63307999999995,,,,,,,0.40583997059725113,0.5941600294027488,0.41258574277333393,0.587414257226666,True,False,0.002388667891017418,,,False,,False,False,False,False,False,False,False,False,1,True,False,False,False,False,False,False
2026-06-04 04:45:00+00:00,64415.99,64440.0,64309.06,64358.0,88.35301,2026-06-04 04:49:59.999000+00:00,5687073.29667,15510,45.16609,2906911.4876244,-0.0009002423156113659,0.0012134411947728463,-0.003719140998401649,-0.0002996398264046851,,,,64764.32,,64254.98,,64471.142499999994,,,False,False,-0.006273824846767528,,False,False,130.94000000000233,57.98999999999796,24.010000000002037,48.94000000000233,0.1833664273713274,0.37375897357569465,43.18692,0.5112003541248906,0.48879964587510943,1.9791699999999963,46.09373999999998,20.36272,-81.10137000000002,-157.91294000000002,83.46838000000001,44.68433,True,272.24418000000003,636.1924499999999,1516.51988,146.30345,277.54554,125.94073,358.64691,,,,,,,0.5373978977254903,0.46260210227450954,0.4362603485784845,0.5637396514215157,True,False,0.0024035983646873973,,,False,,False,False,False,False,False,False,False,False,2,True,False,False,False,False,False,False
2026-06-04 04:50:00+00:00,64358.0,64464.66,64343.33,64464.66,52.81521,2026-06-04 04:54:59.999000+00:00,3400471.3860167,13408,32.73734,2107858.4819988,0.0016572920227477805,0.001159341332607422,-0.004340981921275966,0.0011285565176664125,,,,64764.32,,64254.98,,64469.534999999996,,,False,False,-0.004626930383890282,,False,False,121.33000000000175,106.66000000000349,0.0,14.669999999998254,0.0,0.12090991510754177,20.077869999999997,0.619846820641251,0.38015317935874904,12.659470000000006,58.75320999999999,9.108619999999998,-75.0567,-127.54790000000001,-11.254100000000001,6.044670000000011,False,205.24844000000004,594.6695599999999,1487.95958,107.17853,259.80643,98.06991,334.86312999999996,,,,,,,0.5221892551290522,0.4778107448709475,0.43689209516626343,0.5631079048337365,False,True,0.0024520539913819605,,,False,,False,False,False,False,False,False,False,False,1,True,False,False,False,False,False,False
2026-06-04 04:55:00+00:00,64464.66,64464.66,64327.95,64399.99,77.10878,2026-06-04 04:59:59.999000+00:00,4965040.1528369,11567,22.83386,1469978.9392571,-0.0010031853111457378,-0.00024838553284678433,-0.0026947378201753747,0.0005670916850530894,,,,64764.32,,64254.98,,64475.59083333333,,,False,False,-0.005625474026439314,,False,False,136.7100000000064,64.67000000000553,0.0,72.04000000000087,0.0,0.5269548679686745,54.274919999999995,0.29612529208736027,0.7038747079126397,-31.441059999999993,27.312149999999995,-16.80241999999999,-79.90808,-120.65062,-25.91103999999999,-4.851379999999992,False,218.27700000000002,553.37492,1421.62502,100.73729,236.73342000000002,117.53970999999999,316.6415,,,,,,,0.4615112448860851,0.5384887551139148,0.4277993299732486,0.5722006700267516,False,True,0.0024685481802425454,,,False,,False,False,False,False,False,False,False,False,0,True,False,False,False,False,False,False
2026-06-04 05:00:00+00:00,64399.99,64400.0,64000.9,64022.75,190.2573,2026-06-04 05:04:59.999000+00:00,12211518.0606935,32237,72.32068,4641435.8863992,-0.005857764884746097,-0.005209142608533557,-0.004002022401991323,-0.007614626282667292,,,,64764.32,,64265.73,,64478.6325,,,False,False,-0.011450286206973193,,False,False,399.09999999999854,377.23999999999796,0.010000000002037268,21.849999999998545,2.505637685301254e-05,0.05474818341267508,117.93661999999999,0.38012039485475724,0.6198796051452428,-45.615939999999995,-18.30379,-64.39752999999999,-44.03480999999998,-184.27494000000002,-47.59511,35.87327000000002,False,320.18129,592.42547,1509.86172,127.89188,274.19533,192.28940999999998,318.23014,,,,,,,0.399435832118735,0.600564167881265,0.4628351478541259,0.5371648521458742,False,True,0.002877787496270825,,,False,,False,False,False,False,False,False,False,False,0,True,False,False,False,False,False,False
2026-06-04 05:05:00+00:00,64022.75,64054.65,63800.0,63828.17,114.7327,2026-06-04 05:09:59.999000+00:00,7332092.0382292,31788,40.62174,2595747.1470063,-0.003039232147947435,-0.009873471759565655,-0.008725577150865527,-0.008463179499097251,,,,64764.32,64764.32,64000.9,63652.36,64437.695,,,False,False,-0.014454718276977196,-0.014454718276977196,False,False,254.65000000000146,194.58000000000175,31.900000000001455,28.169999999998254,0.12526997840173287,0.11062242293343057,74.11095999999999,0.35405546980067587,0.6459445301993241,-33.48921999999999,-51.79300999999999,-110.54621999999998,-101.43759999999997,-168.56038999999998,-46.14868999999999,-57.402789999999996,True,382.09878000000003,587.34722,1439.65699,135.77627999999999,242.95481,246.3225,344.39241,,,,,,,0.35534340099175393,0.6446565990082459,0.4136476716447215,0.5863523283552785,False,True,0.0029297172491945154,,,False,,False,False,False,False,False,False,False,False,0,True,False,False,False,False,False,False
2026-06-04 05:10:00+00:00,63828.18,63958.0,63716.78,63958.0,96.06796,2026-06-04 05:14:59.999000+00:00,6129392.5554847,23562,37.092,2367051.8855544,0.0020340548695034766,-0.006863199823478161,-0.007109880636779753,-0.010397648151013517,,,,64764.32,64764.32,63800.0,63705.61,64392.295000000006,,,False,False,-0.012450065097572294,-0.012450065097572294,False,False,241.22000000000116,129.8199999999997,0.0,111.40000000000146,0.0,0.46181908631125496,58.97596,0.38610167219122793,0.6138983278087721,-21.883960000000002,-73.67696999999998,-100.98911999999999,-117.79153999999997,-243.57724,9.557099999999991,-16.353939999999994,True,401.05796,619.3349599999999,1338.81542,150.03442,250.77170999999998,251.02353999999997,368.5632499999999,,,,,,,0.374096601897641,0.6259033981023591,0.4049048191950928,0.5950951808049072,True,False,0.002688906850296805,,,False,,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False
2026-06-04 05:15:00+00:00,63958.0,64017.51,63807.12,63830.66,107.66562,2026-06-04 05:19:59.999000+00:00,6880503.16468,23274,54.51704,3484104.6564059,-0.0019909940898714673,-0.003000339722989076,-0.008193853134031426,-0.011882520037307498,,,,64764.32,64764.32,63716.78,63716.78,64336.295000000006,,,False,False,-0.014416271181415863,-0.014416271181415863,False,False,210.38999999999942,127.33999999999651,59.51000000000204,23.540000000000873,0.28285564903275917,0.11188744712201597,53.14858,0.5063551391799908,0.4936448608200092,1.368459999999999,-72.30850999999998,-54.00471999999999,-118.40224999999997,-199.50361999999998,46.984399999999994,-0.6107099999999974,True,318.46628000000004,638.64757,1274.8400199999999,132.23078,260.12266,186.2355,378.52491,,,,,,,0.4152112430867092,0.5847887569132907,0.40730235613360277,0.5926976438663972,True,False,0.0027046465591060885,,,False,,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False
2026-06-04 05:20:00+00:00,63830.65,63870.32,63648.01,63826.0,118.60062,2026-06-04 05:24:59.999000+00:00,7563493.8300685,29215,61.98491,3953380.4836465,-7.300566843593259e-05,-3.399752805066658e-05,-0.009907133613983321,-0.014205108847349268,,,,64764.32,64764.32,63716.78,63716.78,64272.32916666667,,,False,False,-0.01448822438033781,-0.01448822438033781,False,False,222.30999999999767,4.650000000001455,39.669999999998254,177.98999999999796,0.17844451441679937,0.8006387476946598,56.61571000000001,0.5226356320902875,0.4773643679097125,5.369199999999992,-66.93930999999999,-15.14630000000001,-125.69251999999999,-200.74921999999998,38.85841999999998,-7.290270000000021,False,322.3342,704.43298,1299.1025399999999,153.59395,289.37023,168.74025000000003,415.06275,,,,,,,0.4765052855080224,0.5234947144919777,0.4107846143149061,0.5892153856850938,True,False,0.0025248239548878075,,,False,,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False
2026-06-04 05:25:00+00:00,63826.0,63910.0,63814.0,63842.13,148.83329,2026-06-04 05:29:59.999000+00:00,9504274.3524702,19992,35.68014,2278561.1761895,0.00025271832795414895,-0.0018116576503330872,-0.008662423705345312,-0.011333818564747467,,,,64752.0,64764.32,63648.01,63648.01,64195.685833333344,,,False,False,-0.01405161230541141,-0.014239167492224203,False,False,96.0,16.12999999999738,67.87000000000262,12.0,0.7069791666666939,0.125,113.15315000000001,0.2397322534494803,0.7602677465505198,-77.47301000000002,-144.41232000000002,-70.73535000000003,-171.72447,-251.63254999999998,-55.589050000000015,-46.03195000000001,False,375.0995300000001,776.15749,1329.5324099999998,152.18209000000002,302.21650999999997,222.91744000000006,473.94098,,,,,,,0.4057112254979365,0.5942887745020635,0.38937524135726626,0.6106247586427337,False,True,0.002510960341272661,,,False,,False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False
2026-06-04 05:30:00+00:00,63842.12,64256.56,63768.87,64226.0,124.17892,2026-06-04 05:34:59.999000+00:00,7953850.6125499,39448,68.40271,4380616.058268,0.006012800638073967,0.0061935753131801,0.0031746527601517194,-0.0008400746733042697,,,,64613.85,64764.32,63648.01,63648.01,64134.69666666668,,,False,False,-0.0060025830375376454,-0.008311984129533045,False,False,487.68999999999505,383.8799999999974,30.55999999999767,73.25,0.06266275707928803,0.15019787159876302,55.776210000000006,0.5508399493247323,0.4491600506752676,12.626499999999993,-131.78582000000003,-59.47731000000003,-113.48203000000002,-157.51684,11.258039999999994,58.242439999999974,True,391.61283000000003,710.07911,1302.50458,166.06776,298.29854,225.54507000000004,411.78057,,,,,,,0.424061080940581,0.5759389190594191,0.4200919810188473,0.5799080189811526,True,False,0.0029461464814956057,,,False,,False,False,False,True,True,True,False,False,1,False,False,False,False,False,False,False
2026-06-04 05:35:00+00:00,64226.01,64337.85,64092.37,64128.01,125.38067,2026-06-04 05:39:59.999000+00:00,8050252.7080158,30744,66.79695,4288674.0264208,-0.0015257061003332018,0.004731770751731368,0.004697612355171854,-0.004068954174723638,,,,64476.7,64764.32,63648.01,63648.01,64130.19666666668,,,False,False,-0.005408000099260568,-0.009825008584973927,False,False,245.47999999999593,98.0,111.83999999999651,35.63999999999942,0.4555971973276779,0.14518494378360766,58.58372,0.5327531747916165,0.4672468252083834,8.213229999999996,-123.57259000000003,-56.63328000000003,-71.77958000000004,-173.21717999999998,2.8440300000000036,41.702449999999985,False,398.39288,720.72708,1308.0743,170.8798,324.47375,227.51308000000003,396.25333000000006,,,,,,,0.42892282613082844,0.5710771738691717,0.4502033557556905,0.5497966442443096,True,False,0.002916652651109593,,,False,,False,False,False,True,False,True,False,False,1,True,False,False,False,False,False,False
