open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,return_5m,return_15m,return_30m,return_60m,return_3h,return_6h,return_24h,rolling_high_12,rolling_high_24,rolling_low_12,rolling_low_24,ma_1h,ma_3h,ma_6h,above_ma_6h,trend_up_6h,distance_to_rolling_high_12,distance_to_rolling_high_24,near_rolling_high_12,near_rolling_high_24,candle_range,candle_body,upper_wick,lower_wick,upper_wick_ratio,lower_wick_ratio,taker_sell_base_volume,buy_aggression_ratio,sell_aggression_ratio,volume_delta,cvd,cvd_15m,cvd_30m,cvd_60m,cvd_slope_15m,cvd_slope_30m,cvd_slope_improving,volume_15m,volume_30m,volume_60m,taker_buy_volume_15m,taker_buy_volume_30m,taker_sell_volume_15m,taker_sell_volume_30m,avg_volume_15m,avg_taker_buy_volume_15m,avg_number_of_trades,volume_shock_15m,taker_buy_volume_shock_15m,number_of_trades_shock,buy_aggression_ratio_15m,sell_aggression_ratio_15m,buy_aggression_ratio_30m,sell_aggression_ratio_30m,buy_aggression_improving,sell_aggression_improving,rolling_vol_1h,rolling_vol_3h,rolling_vol_6h,vol_expansion,vol_percentile,extreme_vol_flag,high_vol_flag,low_vol_flag,sell_absorption_signal,sell_aggression_absorption_signal,short_build_up,squeeze_trigger_12,squeeze_trigger_24,forced_cover_score,short_build_up_recent,long_signal,simple_breakout_signal,breakout_forced_cover_signal,current_short_squeeze_signal,trend_filtered_short_squeeze_signal,early_squeeze_candidate_signal,trend_regime,volatility_regime,downtrend_forced_cover_signal,downtrend_normalvol_forced_cover_signal,downtrend_highvol_forced_cover_signal,sample_split
2026-05-01 00:50:00+00:00,76490.15,76492.55,76450.66,76461.6,13.40579,2026-05-01 00:54:59.999000+00:00,1025240.5024288,5347,6.35395,485952.1433377,-0.00037325067345261864,-4.4334014821623136e-05,-0.0003682845431486337,,,,,,,,,,,,False,False,,,False,False,41.88999999999942,28.54999999998836,2.400000000008731,10.940000000002328,0.05729291000259643,0.26116018142760755,7.051839999999999,0.47397057540062915,0.5260294245993709,-0.6978899999999992,75.11021999999997,54.649709999999985,-29.914200000000015,,-2.7187800000000024,3.267009999999999,False,90.28298999999998,251.18068000000002,,72.46635,110.63323999999999,17.816640000000003,140.54744000000002,,,,,,,0.802657842856113,0.1973421571438873,0.4404528246360348,0.5595471753639651,True,False,,,,False,,False,False,False,True,True,True,False,False,2,True,False,False,False,False,False,False,trend_down,normal_vol,False,False,False,in_sample
2026-05-01 00:55:00+00:00,76461.59,76467.57,76402.91,76458.05,22.8662,2026-05-01 00:59:59.999000+00:00,1747772.0509381,5130,12.73268,973136.6003699,-4.642853406156e-05,-0.0009188749218099757,-0.0009637822494985571,,,,,,,,,,,,False,False,,,False,False,64.66000000000349,3.539999999993597,5.980000000010477,55.13999999999942,0.09248376121265317,0.8527683266315564,10.133519999999999,0.5568341044860974,0.44316589551390256,2.5991600000000012,77.70937999999997,5.793929999999994,-29.934430000000013,77.70938,-48.85577999999999,-0.020229999999997972,False,56.21848999999999,259.55021,502.88844,31.006210000000006,114.80789,25.21228,144.74231999999998,,,,,,,0.5515304662220564,0.44846953377794396,0.44233402854884996,0.5576659714511499,False,True,,,,False,,False,False,False,True,True,True,False,False,1,True,False,False,False,False,False,False,trend_down,normal_vol,False,False,False,in_sample
2026-05-01 01:00:00+00:00,76458.06,76485.0,76449.5,76465.69,16.96816,2026-05-01 01:04:59.999000+00:00,1297557.1879116,4113,3.54426,271013.6681163,9.992407601289166e-05,-0.000319779736345005,-0.00026749941002379707,-0.0003230470751883763,,,,76591.0,,76320.42,,76490.925,,,False,False,-0.001636093013539397,,False,False,35.5,7.630000000004657,19.30999999999767,8.559999999997672,0.5439436619717654,0.2411267605633147,13.423900000000001,0.2088770968684878,0.7911229031315122,-9.879640000000002,67.82973999999996,-7.978370000000007,49.39011999999998,-39.35508000000001,-13.772300000000001,79.32454999999999,True,53.240149999999986,150.31166000000002,379.18498,22.630890000000008,99.85089,30.60926,50.460770000000004,,,,,,,0.4250718677539416,0.5749281322460588,0.6642923775840144,0.33570762241598556,False,True,0.0004777886114846787,,,False,,False,False,False,False,False,False,False,False,0,True,False,False,False,False,False,False,trend_down,normal_vol,False,False,False,in_sample
2026-05-01 01:05:00+00:00,76465.69,76581.88,76465.69,76561.47,20.95279,2026-05-01 01:09:59.999000+00:00,1603680.0289895,4647,17.12887,1310969.7888685,0.001252587925381965,0.0013061458300636097,0.0012617539085533203,0.0007194166555675174,,,,76591.0,,76402.91,,76488.86583333333,,,False,False,-0.00038555443851107096,,True,False,116.19000000000233,95.77999999999884,20.410000000003492,0.0,0.17566055598591174,0.0,3.823920000000001,0.8174982902038344,0.18250170979616562,13.304949999999998,81.13468999999995,6.02446999999999,60.674179999999986,-34.17448000000001,14.002839999999997,11.284060000000004,True,60.78714999999999,151.07014,366.03184000000005,33.40581,105.87216,27.38134,45.19798,,,,,,,0.5495538119487426,0.45044618805125763,0.7008146017472413,0.2991853982527586,True,False,0.0006031319032342116,,,False,,False,False,False,False,False,False,False,False,2,True,False,False,False,False,False,True,trend_down,normal_vol,False,False,False,in_sample
2026-05-01 01:10:00+00:00,76561.46,76589.34,76538.56,76564.0,28.65165,2026-05-01 01:14:59.999000+00:00,2193957.8909268,3999,8.072,618019.846985,3.304534252013269e-05,0.0013857272059645265,0.00046557897417653926,0.0012317279198157394,,,,76591.0,,76402.91,,76493.4525,,,False,False,-0.00035252183676937054,,True,False,50.779999999998836,2.539999999993597,25.339999999996508,22.90000000000873,0.4990153603780443,0.4509649468296427,20.57965,0.2817289754691265,0.7182710245308734,-12.507650000000002,68.62703999999995,-9.082340000000013,-3.2884100000000114,-42.42045000000002,-15.106810000000003,-63.96259,False,66.5726,122.79109,382.59271,28.745130000000007,59.75134,37.827470000000005,63.03975,,,,,,,0.4317862003286639,0.5682137996713363,0.48660973691169285,0.5133902630883072,False,True,0.0005791929187233361,,,False,,False,False,False,True,False,True,False,False,0,True,False,False,False,False,False,False,trend_down,normal_vol,False,False,False,in_sample
2026-05-01 01:15:00+00:00,76564.0,76630.0,76564.0,76616.7,33.18804,2026-05-01 01:19:59.999000+00:00,2542682.248705,5095,19.6272,1503583.661962,0.0006883130452954855,0.00197487265203522,0.0016544613914339923,0.0013478654832075332,,,,76591.0,,76402.91,,76501.30166666667,,,False,False,0.00033554856314710335,,False,False,66.0,52.69999999999709,13.30000000000291,0.0,0.2015151515151956,0.0,13.560840000000002,0.5913937671522632,0.4086062328477368,6.066359999999996,74.69339999999994,6.863659999999985,-1.1147100000000147,-34.295920000000024,15.945999999999998,2.1736999999999966,True,82.79247999999998,136.03262999999998,381.70158000000004,44.828070000000004,67.45896,37.96441,68.57367,,,,,,,0.5414509868529124,0.45854901314708785,0.49590278450104225,0.504097215498958,True,False,0.0005886379220249845,,,False,,False,False,False,True,False,True,True,False,2,True,False,True,False,False,False,False,trend_down,normal_vol,False,False,False,in_sample
2026-05-01 01:20:00+00:00,76616.7,76630.0,76572.1,76572.11,67.99962,2026-05-01 01:24:59.999000+00:00,5209019.0061913,3018,4.19716,321529.4978671,-0.0005819880000051958,0.00013897329818779447,0.0014453006476453645,0.0010764838226078322,,,,76630.0,,76402.91,,76509.89583333333,,,False,False,-0.0007554482578624455,,True,False,57.89999999999418,44.58999999999651,13.30000000000291,0.00999999999476131,0.22970639032822535,0.00017271157158484137,63.802459999999996,0.06172328610071646,0.9382767138992836,-59.6053,15.08809999999994,-66.04659000000001,-60.022120000000015,-89.93632000000002,-72.91024999999999,-58.90741,False,129.83930999999998,190.62646,441.80714,31.896360000000005,65.30216999999999,97.94295,125.32429,,,,,,,0.24566027037574376,0.7543397296242564,0.342566136936079,0.6574338630639209,False,True,0.0006111233802957751,,,False,,False,False,False,True,True,True,False,False,0,True,False,False,False,False,False,False,trend_down,normal_vol,False,False,False,in_sample
2026-05-01 01:25:00+00:00,76572.11,76572.11,76530.01,76536.81,6.36418,2026-05-01 01:29:59.999000+00:00,487123.9357549,1837,3.12605,239261.0792003,-0.0004610033601006869,-0.00035512773627299765,0.0010301073595258003,6.533231083905022e-05,,,,76630.0,,76402.91,,76516.75749999999,,,False,False,-0.0012161033537779753,,False,False,42.10000000000582,35.30000000000291,0.0,6.80000000000291,0.0,0.16152019002379978,3.23813,0.4911944665298593,0.5088055334701407,-0.11207999999999974,14.976019999999941,-53.65102000000001,-62.73336000000001,-92.66779000000002,12.39557,-2.7112399999999965,True,107.55183999999998,174.12444,433.67465,26.950410000000005,55.695539999999994,80.60143,118.4289,,,,,,,0.25058065022411524,0.7494193497758849,0.3198605548997027,0.6801394451002972,True,False,0.0006116370808310063,,,False,,False,False,False,True,True,True,False,False,1,True,False,False,False,False,False,False,trend_down,normal_vol,False,False,False,in_sample
2026-05-01 01:30:00+00:00,76536.81,76571.0,76536.81,76571.0,21.68165,2026-05-01 01:34:59.999000+00:00,1659620.9460786,3256,10.75534,823243.5448384,0.00044671315671518386,-0.0005964757030777479,0.001377218985403772,0.0011093511701139036,,,,76630.0,,76402.91,,76517.17416666666,,,False,False,-0.0007699334464309482,,True,False,34.19000000000233,34.19000000000233,0.0,0.0,0.0,0.0,10.92631,0.49605726501442465,0.5039427349855754,-0.1709700000000005,14.805049999999941,-59.88835000000001,-53.024690000000014,-3.6345700000000223,-6.23733,9.708669999999998,False,96.04544999999999,178.83793,329.14959,18.078550000000007,62.906620000000004,77.9669,115.93131,,,,,,,0.18822911444529658,0.8117708855547036,0.3517521143305562,0.6482478856694438,False,True,0.0005920898114234293,,,False,,False,False,False,True,True,True,False,False,0,True,False,False,False,False,False,False,trend_down,normal_vol,False,False,False,in_sample
2026-05-01 01:35:00+00:00,76570.99,76597.84,76570.99,76585.37,13.44858,2026-05-01 01:39:59.999000+00:00,1029955.9436859,3162,8.32074,637223.1422196,0.0001876689608337756,0.00017317010070638794,0.00031216746491402603,0.00157431525198648,,,,76630.0,,76402.91,,76524.24500000001,,,False,False,-0.0005824089782070496,,True,False,26.84999999999127,14.379999999990105,12.470000000001164,0.0,0.4644320297953527,0.0,5.127839999999999,0.6187076999950925,0.3812923000049075,3.1929000000000016,17.997949999999943,2.9098499999999943,-63.13674000000001,-2.4625600000000185,62.7982,-10.112049999999996,True,41.49440999999999,171.33372,322.40386,22.202130000000007,54.09849,19.292279999999998,117.23523,,,,,,,0.5350631566999028,0.4649368433000976,0.3157492290484325,0.6842507709515675,True,False,0.0005808330008404316,,,False,,False,False,False,True,True,True,False,False,2,True,False,False,False,False,False,True,trend_down,normal_vol,False,False,False,in_sample
2026-05-01 01:40:00+00:00,76585.36,76640.64,76579.45,76618.08,167.39274,2026-05-01 01:44:59.999000+00:00,12823869.835839,4813,61.73931,4729652.4920067,0.00042710507241805473,0.0010618420077868063,0.000706337181965333,0.0011722450118825112,,,,76630.0,,76402.91,,76534.27666666666,,,False,False,-0.00015555265561784104,,True,False,61.19000000000233,32.720000000001164,22.55999999999767,5.9100000000034925,0.36868769406760604,0.09658440921724576,105.65343,0.36882907825034705,0.631170921749653,-43.91412,-25.916170000000054,-40.89219,-94.54321000000002,-97.83162000000002,-43.80203999999999,-31.406470000000006,False,202.52297,310.07480999999996,432.8659,80.81539000000001,107.76580000000001,121.70758000000001,202.30901,,,,,,,0.3990430813847931,0.6009569186152071,0.34754774178528086,0.6524522582147193,False,True,0.0005475927093694295,,,False,,False,False,False,True,True,True,False,False,0,True,False,False,False,False,False,False,trend_down,normal_vol,False,False,False,in_sample
2026-05-01 01:45:00+00:00,76618.07,76737.55,76615.97,76692.63,53.86818,2026-05-01 01:49:59.999000+00:00,4130433.7792744,8083,22.6997,1740366.5343693,0.0009730079375520617,0.0015884603831739508,0.0009910372020722757,0.0026471382262946985,,,,76640.64,,76402.91,,76541.75249999999,,,False,False,0.0006783607235012479,,False,False,121.58000000000175,74.55999999999767,44.919999999998254,2.1000000000058208,0.36946866260896205,0.0172725777266474,31.168480000000002,0.4213934831286299,0.5786065168713701,-8.468780000000002,-34.38495000000006,-49.190000000000005,-109.07835000000001,-110.19306000000002,-8.297810000000005,-14.535139999999998,True,234.7095,330.75495,466.78758,92.75975,110.8383,141.94975,219.91665,,,,,,,0.39521088835347523,0.6047891116465247,0.33510700293374296,0.664892997066257,False,True,0.0005662605384372366,,,False,,False,False,False,True,True,True,True,False,0,True,False,True,False,False,False,False,trend_down,normal_vol,False,False,False,in_sample
2026-05-01 01:50:00+00:00,76692.63,76766.0,76686.02,76737.24,29.67475,2026-05-01 01:54:59.999000+00:00,2276775.463573,6632,16.5627,1270854.8339606,0.0005816725805334322,0.0019830158162061906,0.0021565293159611088,0.0036049467968235493,,,,76737.55,,76402.91,,76558.62583333334,,,False,False,-4.039743254691253e-06,,True,False,79.97999999999593,44.61000000000058,28.75999999999476,6.610000000000582,0.3595898974743214,0.08264566141536532,13.11205,0.5581411806333667,0.44185881936663324,3.4506499999999996,-30.93430000000006,-48.93225000000001,-46.022400000000005,-106.04452000000002,0.2577499999999944,63.05595000000001,True,250.93567,292.43008,483.05654,101.00171,123.20384000000001,149.93396,169.22624000000002,,,,,,,0.40250040976637563,0.5974995902336245,0.421310420596951,0.5786895794030492,True,False,0.0005418088746900446,,,False,,False,False,False,True,True,True,False,False,1,True,False,False,False,False,False,False,trend_down,normal_vol,False,False,False,in_sample
2026-05-01 01:55:00+00:00,76737.25,76776.21,76657.81,76686.13,26.6552,2026-05-01 01:59:59.999000+00:00,2044870.2886893,7740,9.53556,731471.8091956,-0.0006660390704695818,0.0008881715647273136,0.0019509566703916903,0.002983073724741825,,,,76766.0,,76402.91,,76581.59583333333,,,False,False,-0.0010404345673865611,,False,False,118.40000000000873,51.11999999999534,38.9600000000064,28.320000000006985,0.3290540540540839,0.23918918918923054,17.11964,0.35773732705063177,0.6422626729493682,-7.58408,-38.518380000000064,-12.60221000000001,-53.49440000000001,-116.22776000000002,36.33004,-7.472000000000008,True,110.19812999999998,312.72110000000004,486.84553999999997,48.79796,129.61335,61.40016999999999,183.10775,,,,,,,0.44282021845561276,0.5571797815443874,0.4144694745573611,0.5855305254426388,True,False,0.0006038072329010458,,,False,,False,False,False,True,True,True,False,False,1,True,False,False,False,False,False,False,trend_down,normal_vol,False,False,False,in_sample
2026-05-01 02:00:00+00:00,76686.12,76703.29,76622.21,76678.86,49.41596,2026-05-01 02:04:59.999000+00:00,3788709.5316212,7184,32.20413,2469078.2998781,-9.480201960909707e-05,-0.00017954789136853666,0.0014086272870930117,0.002787786260739944,,,,76776.21,76776.21,76449.5,76320.42,76600.6025,,,False,False,-0.0012679708987980431,-0.0012679708987980431,False,False,81.0799999999872,7.259999999994761,17.169999999998254,56.64999999999418,0.21176615688210368,0.6986926492353617,17.21183,0.6516949179981528,0.3483050820018472,14.9923,-23.526080000000064,10.858869999999992,-38.33113,-91.35582000000001,23.461080000000003,15.163270000000011,False,105.74590999999998,340.45541000000003,519.29334,58.302389999999995,151.06214,47.443519999999985,189.39327,,,,,,,0.5513441607339707,0.44865583926602925,0.44370609355275037,0.5562939064472495,True,False,0.0006107375817311734,,,False,,False,False,False,True,True,True,False,False,2,True,False,False,False,False,False,False,trend_down,normal_vol,False,False,False,in_sample
2026-05-01 02:05:00+00:00,76678.86,76744.6,76639.73,76720.14,29.26038,2026-05-01 02:09:59.999000+00:00,2243675.8547784,5612,15.76454,1208832.9696552,0.0005383491616854919,-0.00022283835071479352,0.0017597355735174958,0.002072452370624589,,,,76776.21,76776.21,76465.69,76402.91,76618.36666666665,,,False,False,-0.0007303043481829974,-0.0007303043481829974,True,True,104.8700000000099,41.279999999998836,24.460000000006403,39.13000000000466,0.23324115571664056,0.3731286354534277,13.495840000000001,0.5387674391104968,0.46123256088950315,2.268699999999999,-21.257380000000065,9.676919999999992,-39.25533000000001,-102.39207000000002,-1.1819500000000005,-0.9242000000000061,False,105.33153999999998,356.26721000000003,527.60093,57.50422999999999,158.50594,47.82730999999998,197.76127,,,,,,,0.5459355289023592,0.4540644710976408,0.4449074614528797,0.5550925385471203,False,True,0.0005319786911894605,,,False,,False,False,False,True,True,True,False,False,1,True,False,False,False,False,False,False,trend_down,normal_vol,False,False,False,in_sample
2026-05-01 02:10:00+00:00,76720.15,76720.15,76668.24,76674.82,13.16414,2026-05-01 02:14:59.999000+00:00,1009569.141761,3918,5.25787,403195.2944139,-0.0005907184215252492,-0.0001474842973560042,0.0007405562760121054,0.0014474165404108064,,,,76776.21,76776.21,76530.01,76402.91,76631.58916666666,,,False,False,-0.0013205913654763535,-0.0013205913654763535,False,False,51.90999999998894,45.329999999987194,0.0,6.580000000001746,0.0,0.12675785012527738,7.90627,0.39940854472833015,0.6005914552716699,-2.6484000000000005,-23.905780000000064,14.612599999999992,2.0103899999999886,-92.53282000000002,4.93568,41.265719999999995,True,91.84047999999999,202.03861,512.1134199999999,53.22653999999999,102.0245,38.613939999999985,100.01411,,,,,,,0.5795542444900114,0.42044575550998853,0.5049752619066227,0.4950247380933773,True,False,0.0005755517747473538,,,False,,False,False,False,False,False,False,False,False,2,True,False,False,False,False,False,False,trend_down,normal_vol,False,False,False,in_sample
2026-05-01 02:15:00+00:00,76674.82,76729.7,76620.89,76620.9,16.28046,2026-05-01 02:19:59.999000+00:00,1248507.581368,4979,8.10185,621389.4236156,-0.0007032295608911943,-0.0007558797822503349,-0.0009352919569978191,5.4818335950113095e-05,,,,76776.21,76776.21,76530.01,76402.91,76640.82416666667,,,False,False,-0.0020228922474815336,-0.0020228922474815336,False,False,108.80999999999767,53.920000000012806,54.879999999990105,0.00999999999476131,0.5043654075911339,9.1903317661626e-05,8.17861,0.49764257275285834,0.5023574272471417,-0.07676000000000016,-23.982540000000064,-0.45646000000000875,10.40240999999999,-98.67594,-15.06906,8.392020000000002,False,58.70497999999998,164.45089000000002,495.20583999999997,29.12426,87.42665000000002,29.58071999999999,77.02424,,,,,,,0.4961122548717334,0.5038877451282668,0.5316277096463268,0.46837229035367334,False,True,0.0005907729679978099,,,False,,False,False,False,False,False,False,False,False,0,True,False,False,False,False,False,False,trend_down,normal_vol,False,False,False,in_sample
