signal_name,exit_mode,fixed_holding_bars,signal_idx,entry_idx,exit_idx,signal_time,entry_time,exit_time,entry_price,exit_price,gross_return,net_return,holding_bars,exit_reason,false_squeeze_score,breakout_level,entry_forced_cover_score,entry_buy_aggression_ratio_15m,entry_cvd_15m,entry_cvd_slope_15m,exit_buy_aggression_ratio_15m,exit_cvd_15m,exit_cvd_slope_15m,cumulative_return,win,exit_label
current_short_squeeze_signal,fixed_horizon,6,304,305,311,2026-06-05 04:25:00+00:00,2026-06-05 04:30:00+00:00,2026-06-05 05:00:00+00:00,63252.968064,63406.196224,0.0024224659283176297,0.0016224659283176298,6,fixed_6b_exit,0,62980.0,3,0.6363642434260633,89.03504000000007,97.24917000000002,0.6029053192909852,95.20951000000007,-6.249759999999981,0.0016224659283177179,True,fixed_6b
current_short_squeeze_signal,fixed_horizon,6,340,341,347,2026-06-05 07:25:00+00:00,2026-06-05 07:30:00+00:00,2026-06-05 08:00:00+00:00,62265.390588,62861.385208,0.009571844235967353,0.008771844235967352,6,fixed_6b_exit,0,62203.29,3,0.5833030952443394,86.53160000000005,52.9136,0.5706435064290621,99.14082000000008,-22.71456999999998,0.010408542182686498,True,fixed_6b
current_short_squeeze_signal,fixed_horizon,6,361,362,368,2026-06-05 09:10:00+00:00,2026-06-05 09:15:00+00:00,2026-06-05 09:45:00+00:00,63112.26993,62825.44239800001,-0.004544718995500019,-0.005344718995500019,6,fixed_6b_exit,0,62932.63,3,0.60597177246681,78.28766000000005,84.65833,0.3940304537429657,-23.99481999999994,2.4363499999999974,0.005008192454067251,False,fixed_6b
current_short_squeeze_signal,fixed_horizon,6,488,489,495,2026-06-05 19:45:00+00:00,2026-06-05 19:50:00+00:00,2026-06-05 20:20:00+00:00,60227.523096000004,60881.831198,0.010863938418272046,0.010063938418272045,6,fixed_6b_exit,0,59972.0,3,0.5157068922387137,21.315519999999964,35.86848999999998,0.49031358837980527,-11.882349999999988,-179.24836999999997,0.01512253301278399,True,fixed_6b
current_short_squeeze_signal,fixed_horizon,6,603,604,610,2026-06-06 05:20:00+00:00,2026-06-06 05:25:00+00:00,2026-06-06 05:55:00+00:00,60831.083783999995,60930.191524,0.0016292285758365832,0.0008292285758365832,6,fixed_6b_exit,0,60302.21,5,0.6750756778087875,346.80123,341.17591,0.5530337982279026,28.677599999999998,-2.1695100000000025,0.015964301625133848,True,fixed_6b
current_short_squeeze_signal,fixed_horizon,6,640,641,647,2026-06-06 08:25:00+00:00,2026-06-06 08:30:00+00:00,2026-06-06 09:00:00+00:00,61414.280399999996,61198.617828,-0.0035116030114714647,-0.004311603011471465,6,fixed_6b_exit,0,61166.1,3,0.7054096808742807,96.46152,90.58921000000002,0.43014803413381536,-18.48961000000002,5.537640000000003,0.0115838668826993,False,fixed_6b
current_short_squeeze_signal,fixed_horizon,6,693,694,700,2026-06-06 12:50:00+00:00,2026-06-06 12:55:00+00:00,2026-06-06 13:25:00+00:00,61134.214398,60866.05435400001,-0.004386415146421907,-0.005186415146421907,6,fixed_6b_exit,0,61100.0,3,0.6237904052574894,36.81618999999996,20.22264999999999,0.3756541216565783,-23.873200000000022,-14.59771,0.006337372993622914,False,fixed_6b
current_short_squeeze_signal,fixed_horizon,6,822,823,829,2026-06-06 23:35:00+00:00,2026-06-06 23:40:00+00:00,2026-06-07 00:10:00+00:00,60841.745916,60799.297708,-0.0006976822798380189,-0.0014976822798380188,6,fixed_6b_exit,0,60763.27,3,0.6668434657817722,18.427109999999978,0.009570000000003631,0.4547006210956604,-8.054900000000028,-20.843,0.004830199342551689,False,fixed_6b
current_short_squeeze_signal,fixed_horizon,6,839,840,846,2026-06-07 01:00:00+00:00,2026-06-07 01:05:00+00:00,2026-06-07 01:35:00+00:00,61077.142986,61424.172708,0.005681826376187082,0.004881826376187082,6,fixed_6b_exit,0,60987.99,4,0.7250065346994601,93.63938999999996,64.39902,0.5087040194619735,4.007199999999983,-61.26221999999997,0.00973560591329159,True,fixed_6b
current_short_squeeze_signal,fixed_horizon,6,883,884,890,2026-06-07 04:40:00+00:00,2026-06-07 04:45:00+00:00,2026-06-07 05:15:00+00:00,61753.528236,61977.621996,0.0036288414022855875,0.0028288414022855876,6,fixed_6b_exit,0,61732.0,3,0.6462334989543579,31.235489999999977,28.252440000000014,0.5502027260331431,34.47842999999998,22.746770000000005,0.012591987800661064,True,fixed_6b
current_short_squeeze_signal,fixed_horizon,6,904,905,911,2026-06-07 06:25:00+00:00,2026-06-07 06:30:00+00:00,2026-06-07 07:00:00+00:00,61982.574036,62134.440626,0.00245014977777136,0.00165014977777136,6,fixed_6b_exit,0,61937.14,4,0.5603034751676306,56.01611999999996,16.94512000000001,0.3752966183702875,-114.47217000000003,77.09271000000001,0.014262916244303536,True,fixed_6b
current_short_squeeze_signal,fixed_horizon,6,922,923,929,2026-06-07 07:55:00+00:00,2026-06-07 08:00:00+00:00,2026-06-07 08:30:00+00:00,62417.200944,62477.412018,0.0009646551445654516,0.0001646551445654516,6,fixed_6b_exit,0,62355.6,5,0.6008577108094024,81.99792000000002,72.26524000000003,0.7261220512835328,147.24134999999995,77.30788,0.014429919851405293,True,fixed_6b
current_short_squeeze_signal,fixed_horizon,12,304,305,317,2026-06-05 04:25:00+00:00,2026-06-05 04:30:00+00:00,2026-06-05 05:30:00+00:00,63252.968064,63329.011664000005,0.0012022139407443788,0.0004022139407443788,12,fixed_12b_exit,0,62980.0,3,0.6363642434260633,89.03504000000007,97.24917000000002,0.6117372413505864,48.93208000000004,-26.700489999999988,0.0004022139407444669,True,fixed_12b
current_short_squeeze_signal,fixed_horizon,12,340,341,353,2026-06-05 07:25:00+00:00,2026-06-05 07:30:00+00:00,2026-06-05 08:30:00+00:00,62265.390588,62689.899512,0.006817734860267821,0.006017734860267821,12,fixed_12b_exit,0,62203.29,3,0.5833030952443394,86.53160000000005,52.9136,0.5133321614536681,7.529880000000052,-55.10884,0.006422369217864876,True,fixed_12b
current_short_squeeze_signal,fixed_horizon,12,361,362,374,2026-06-05 09:10:00+00:00,2026-06-05 09:15:00+00:00,2026-06-05 10:15:00+00:00,63112.26993,62558.175862000004,-0.00877949832282321,-0.00957949832282321,12,fixed_12b_exit,0,62932.63,3,0.60597177246681,78.28766000000005,84.65833,0.44784182634272635,-24.984799999999943,-33.39958,-0.003218652180109416,False,fixed_12b
current_short_squeeze_signal,fixed_horizon,12,488,489,501,2026-06-05 19:45:00+00:00,2026-06-05 19:50:00+00:00,2026-06-05 20:50:00+00:00,60227.523096000004,61498.137912000006,0.02109691301723804,0.02029691301723804,12,fixed_12b_exit,0,59972.0,3,0.5157068922387137,21.315519999999964,35.86848999999998,0.5320372713913574,40.61944000000001,1.8651499999999999,0.017012932133796177,True,fixed_12b
current_short_squeeze_signal,fixed_horizon,12,603,604,616,2026-06-06 05:20:00+00:00,2026-06-06 05:25:00+00:00,2026-06-06 06:25:00+00:00,60831.083783999995,61012.39508,0.0029805698784490797,0.00218056987844908,12,fixed_12b_exit,0,60302.21,5,0.6750756778087875,346.80123,341.17591,0.2547624300721342,-358.26890000000003,-23.671690000000012,0.019230599899600298,True,fixed_12b
current_short_squeeze_signal,fixed_horizon,12,640,641,653,2026-06-06 08:25:00+00:00,2026-06-06 08:30:00+00:00,2026-06-06 09:30:00+00:00,61414.280399999996,61249.837582,-0.002677599036070344,-0.003477599036070344,12,fixed_12b_exit,0,61166.1,3,0.7054096808742807,96.46152,90.58921000000002,0.444198247593702,-13.94835000000003,-10.393690000000003,0.015686124547856117,False,fixed_12b
current_short_squeeze_signal,fixed_horizon,12,693,694,706,2026-06-06 12:50:00+00:00,2026-06-06 12:55:00+00:00,2026-06-06 13:55:00+00:00,61134.214398,60789.03976,-0.00564617769932918,-0.0064461776993291805,12,fixed_12b_exit,0,61100.0,3,0.6237904052574894,36.81618999999996,20.22264999999999,0.5364473847957213,9.295809999999982,4.519159999999999,0.00913883130227755,False,fixed_12b
current_short_squeeze_signal,fixed_horizon,12,822,823,835,2026-06-06 23:35:00+00:00,2026-06-06 23:40:00+00:00,2026-06-07 00:40:00+00:00,60841.745916,60786.080352,-0.0009149238431923612,-0.0017149238431923611,12,fixed_12b_exit,0,60763.27,3,0.6668434657817722,18.427109999999978,0.009570000000003631,0.24371669154945796,-122.66162000000003,-34.83642000000002,0.007408235059386037,False,fixed_12b
current_short_squeeze_signal,fixed_horizon,12,839,840,852,2026-06-07 01:00:00+00:00,2026-06-07 01:05:00+00:00,2026-06-07 02:05:00+00:00,61077.142986,61529.021734,0.007398491905614923,0.006598491905614923,12,fixed_12b_exit,0,60987.99,4,0.7250065346994601,93.63938999999996,64.39902,0.5312885699468272,8.60446999999997,17.493040000000004,0.014055610144075192,True,fixed_12b
current_short_squeeze_signal,fixed_horizon,12,883,884,896,2026-06-07 04:40:00+00:00,2026-06-07 04:45:00+00:00,2026-06-07 05:45:00+00:00,61753.528236,61750.957338,-4.163159698622465e-05,-0.0008416315969862247,12,fixed_12b_exit,0,61732.0,3,0.6462334989543579,31.235489999999977,28.252440000000014,0.49844587039625665,-1.1069400000000513,-59.037640000000025,0.013202148901476862,False,fixed_12b
current_short_squeeze_signal,fixed_horizon,12,904,905,917,2026-06-07 06:25:00+00:00,2026-06-07 06:30:00+00:00,2026-06-07 07:30:00+00:00,61982.574036,62203.75676,0.0035684662574926307,0.0027684662574926308,12,fixed_12b_exit,0,61937.14,4,0.5603034751676306,56.01611999999996,16.94512000000001,0.6072026316160147,93.76677999999993,-164.29817000000003,0.016007164862729795,True,fixed_12b
current_short_squeeze_signal,fixed_horizon,12,922,923,935,2026-06-07 07:55:00+00:00,2026-06-07 08:00:00+00:00,2026-06-07 09:00:00+00:00,62417.200944,62809.175652,0.006279914864360414,0.005479914864360414,12,fixed_12b_exit,0,62355.6,5,0.6008577108094024,81.99792000000002,72.26524000000003,0.5425514495584838,30.326789999999963,-215.35890999999998,0.021574797627757825,True,fixed_12b
trend_filtered_short_squeeze_signal,adaptive,,361,362,365,2026-06-05 09:10:00+00:00,2026-06-05 09:15:00+00:00,2026-06-05 09:30:00+00:00,63112.26993,63002.916895999995,-0.0017326747100253614,-0.0025326747100253614,3,false_squeeze,3,62932.63,3,0.60597177246681,78.28766000000005,84.65833,0.4947501264470149,-2.1361199999999307,-35.314040000000006,-0.0025326747100253844,False,adaptive
trend_filtered_short_squeeze_signal,adaptive,,640,641,646,2026-06-06 08:25:00+00:00,2026-06-06 08:30:00+00:00,2026-06-06 08:55:00+00:00,61414.280399999996,61251.7472,-0.002646504997557475,-0.003446504997557475,5,false_squeeze,3,61166.1,3,0.7054096808742807,96.46152,90.58921000000002,0.4048928586272231,-24.027250000000024,-34.253949999999996,-0.005970450831537577,False,adaptive
trend_filtered_short_squeeze_signal,adaptive,,693,694,696,2026-06-06 12:50:00+00:00,2026-06-06 12:55:00+00:00,2026-06-06 13:05:00+00:00,61134.214398,61013.784802,-0.0019699213801287474,-0.0027699213801287473,2,false_squeeze,2,61100.0,3,0.6237904052574894,36.81618999999996,20.22264999999999,0.5002845964898163,0.06523999999997798,-5.649069999999995,-0.008723834532259112,False,adaptive
trend_filtered_short_squeeze_signal,adaptive,,822,823,829,2026-06-06 23:35:00+00:00,2026-06-06 23:40:00+00:00,2026-06-07 00:10:00+00:00,60841.745916,60799.297708,-0.0006976822798380189,-0.0014976822798380188,6,false_squeeze,3,60763.27,3,0.6668434657817722,18.427109999999978,0.009570000000003631,0.4547006210956604,-8.054900000000028,-20.843,-0.010208451279705932,False,adaptive
trend_filtered_short_squeeze_signal,adaptive,,839,840,847,2026-06-07 01:00:00+00:00,2026-06-07 01:05:00+00:00,2026-06-07 01:40:00+00:00,61077.142986,61442.718998000004,0.005985479905040725,0.0051854799050407244,7,false_squeeze,3,60987.99,4,0.7250065346994601,93.63938999999996,64.39902,0.474896717910751,-10.981370000000027,-14.98857000000001,-0.005075907093637588,True,adaptive
trend_filtered_short_squeeze_signal,adaptive,,883,884,892,2026-06-07 04:40:00+00:00,2026-06-07 04:45:00+00:00,2026-06-07 05:25:00+00:00,61753.528236,61728.141901999996,-0.0004110912319533755,-0.0012110912319533754,8,false_squeeze,3,61732.0,3,0.6462334989543579,31.235489999999977,28.252440000000014,0.48641467385937953,-9.86463000000003,-24.413750000000018,-0.0062808509390156475,False,adaptive
trend_filtered_short_squeeze_signal,adaptive,,904,905,907,2026-06-07 06:25:00+00:00,2026-06-07 06:30:00+00:00,2026-06-07 06:40:00+00:00,61982.574036,62180.251462,0.003189241961542022,0.002389241961542022,2,false_squeeze,3,61937.14,4,0.5603034751676306,56.01611999999996,16.94512000000001,0.4375139776023131,-85.81567,-10.915240000000011,-0.003906615450091189,True,adaptive
trend_filtered_short_squeeze_signal,adaptive,,922,923,935,2026-06-07 07:55:00+00:00,2026-06-07 08:00:00+00:00,2026-06-07 09:00:00+00:00,62417.200944,62809.175652,0.006279914864360414,0.005479914864360414,12,time_stop,1,62355.6,5,0.6008577108094024,81.99792000000002,72.26524000000003,0.5425514495584838,30.326789999999963,-215.35890999999998,0.0015518914941949902,True,adaptive
trend_filtered_short_squeeze_signal,fixed_horizon,6,361,362,368,2026-06-05 09:10:00+00:00,2026-06-05 09:15:00+00:00,2026-06-05 09:45:00+00:00,63112.26993,62825.44239800001,-0.004544718995500019,-0.005344718995500019,6,fixed_6b_exit,0,62932.63,3,0.60597177246681,78.28766000000005,84.65833,0.3940304537429657,-23.99481999999994,2.4363499999999974,-0.005344718995500042,False,fixed_6b
trend_filtered_short_squeeze_signal,fixed_horizon,6,640,641,647,2026-06-06 08:25:00+00:00,2026-06-06 08:30:00+00:00,2026-06-06 09:00:00+00:00,61414.280399999996,61198.617828,-0.0035116030114714647,-0.004311603011471465,6,fixed_6b_exit,0,61166.1,3,0.7054096808742807,96.46152,90.58921000000002,0.43014803413381536,-18.48961000000002,5.537640000000003,-0.009633277700455078,False,fixed_6b
trend_filtered_short_squeeze_signal,fixed_horizon,6,693,694,700,2026-06-06 12:50:00+00:00,2026-06-06 12:55:00+00:00,2026-06-06 13:25:00+00:00,61134.214398,60866.05435400001,-0.004386415146421907,-0.005186415146421907,6,fixed_6b_exit,0,61100.0,3,0.6237904052574894,36.81618999999996,20.22264999999999,0.3756541216565783,-23.873200000000022,-14.59771,-0.014769730669501713,False,fixed_6b
trend_filtered_short_squeeze_signal,fixed_horizon,6,822,823,829,2026-06-06 23:35:00+00:00,2026-06-06 23:40:00+00:00,2026-06-07 00:10:00+00:00,60841.745916,60799.297708,-0.0006976822798380189,-0.0014976822798380188,6,fixed_6b_exit,0,60763.27,3,0.6668434657817722,18.427109999999978,0.009570000000003631,0.4547006210956604,-8.054900000000028,-20.843,-0.016245292585438054,False,fixed_6b
trend_filtered_short_squeeze_signal,fixed_horizon,6,839,840,846,2026-06-07 01:00:00+00:00,2026-06-07 01:05:00+00:00,2026-06-07 01:35:00+00:00,61077.142986,61424.172708,0.005681826376187082,0.004881826376187082,6,fixed_6b_exit,0,60987.99,4,0.7250065346994601,93.63938999999996,64.39902,0.5087040194619735,4.007199999999983,-61.26221999999997,-0.011442772907083398,True,fixed_6b
trend_filtered_short_squeeze_signal,fixed_horizon,6,883,884,890,2026-06-07 04:40:00+00:00,2026-06-07 04:45:00+00:00,2026-06-07 05:15:00+00:00,61753.528236,61977.621996,0.0036288414022855875,0.0028288414022855876,6,fixed_6b_exit,0,61732.0,3,0.6462334989543579,31.235489999999977,28.252440000000014,0.5502027260331431,34.47842999999998,22.746770000000005,-0.008646301294554237,True,fixed_6b
trend_filtered_short_squeeze_signal,fixed_horizon,6,904,905,911,2026-06-07 06:25:00+00:00,2026-06-07 06:30:00+00:00,2026-06-07 07:00:00+00:00,61982.574036,62134.440626,0.00245014977777136,0.00165014977777136,6,fixed_6b_exit,0,61937.14,4,0.5603034751676306,56.01611999999996,16.94512000000001,0.3752966183702875,-114.47217000000003,77.09271000000001,-0.00701041920894252,True,fixed_6b
trend_filtered_short_squeeze_signal,fixed_horizon,6,922,923,929,2026-06-07 07:55:00+00:00,2026-06-07 08:00:00+00:00,2026-06-07 08:30:00+00:00,62417.200944,62477.412018,0.0009646551445654516,0.0001646551445654516,6,fixed_6b_exit,0,62355.6,5,0.6008577108094024,81.99792000000002,72.26524000000003,0.7261220512835328,147.24134999999995,77.30788,-0.006846918365965293,True,fixed_6b
trend_filtered_short_squeeze_signal,fixed_horizon,12,361,362,374,2026-06-05 09:10:00+00:00,2026-06-05 09:15:00+00:00,2026-06-05 10:15:00+00:00,63112.26993,62558.175862000004,-0.00877949832282321,-0.00957949832282321,12,fixed_12b_exit,0,62932.63,3,0.60597177246681,78.28766000000005,84.65833,0.44784182634272635,-24.984799999999943,-33.39958,-0.009579498322823232,False,fixed_12b
trend_filtered_short_squeeze_signal,fixed_horizon,12,640,641,653,2026-06-06 08:25:00+00:00,2026-06-06 08:30:00+00:00,2026-06-06 09:30:00+00:00,61414.280399999996,61249.837582,-0.002677599036070344,-0.003477599036070344,12,fixed_12b_exit,0,61166.1,3,0.7054096808742807,96.46152,90.58921000000002,0.444198247593702,-13.94835000000003,-10.393690000000003,-0.013023783704760095,False,fixed_12b
trend_filtered_short_squeeze_signal,fixed_horizon,12,693,694,706,2026-06-06 12:50:00+00:00,2026-06-06 12:55:00+00:00,2026-06-06 13:55:00+00:00,61134.214398,60789.03976,-0.00564617769932918,-0.0064461776993291805,12,fixed_12b_exit,0,61100.0,3,0.6237904052574894,36.81618999999996,20.22264999999999,0.5364473847957213,9.295809999999982,4.519159999999999,-0.01938600778001076,False,fixed_12b
trend_filtered_short_squeeze_signal,fixed_horizon,12,822,823,835,2026-06-06 23:35:00+00:00,2026-06-06 23:40:00+00:00,2026-06-07 00:40:00+00:00,60841.745916,60786.080352,-0.0009149238431923612,-0.0017149238431923611,12,fixed_12b_exit,0,60763.27,3,0.6668434657817722,18.427109999999978,0.009570000000003631,0.24371669154945796,-122.66162000000003,-34.83642000000002,-0.02106768609623688,False,fixed_12b
trend_filtered_short_squeeze_signal,fixed_horizon,12,839,840,852,2026-06-07 01:00:00+00:00,2026-06-07 01:05:00+00:00,2026-06-07 02:05:00+00:00,61077.142986,61529.021734,0.007398491905614923,0.006598491905614923,12,fixed_12b_exit,0,60987.99,4,0.7250065346994601,93.63938999999996,64.39902,0.5312885699468272,8.60446999999997,17.493040000000004,-0.014608209146797946,True,fixed_12b
trend_filtered_short_squeeze_signal,fixed_horizon,12,883,884,896,2026-06-07 04:40:00+00:00,2026-06-07 04:45:00+00:00,2026-06-07 05:45:00+00:00,61753.528236,61750.957338,-4.163159698622465e-05,-0.0008416315969862247,12,fixed_12b_exit,0,61732.0,3,0.6462334989543579,31.235489999999977,28.252440000000014,0.49844587039625665,-1.1069400000000513,-59.037640000000025,-0.015437546013390868,False,fixed_12b
trend_filtered_short_squeeze_signal,fixed_horizon,12,904,905,917,2026-06-07 06:25:00+00:00,2026-06-07 06:30:00+00:00,2026-06-07 07:30:00+00:00,61982.574036,62203.75676,0.0035684662574926307,0.0027684662574926308,12,fixed_12b_exit,0,61937.14,4,0.5603034751676306,56.01611999999996,16.94512000000001,0.6072026316160147,93.76677999999993,-164.29817000000003,-0.012711818081134751,True,fixed_12b
trend_filtered_short_squeeze_signal,fixed_horizon,12,922,923,935,2026-06-07 07:55:00+00:00,2026-06-07 08:00:00+00:00,2026-06-07 09:00:00+00:00,62417.200944,62809.175652,0.006279914864360414,0.005479914864360414,12,fixed_12b_exit,0,62355.6,5,0.6008577108094024,81.99792000000002,72.26524000000003,0.5425514495584838,30.326789999999963,-215.35890999999998,-0.007301562897630065,True,fixed_12b
early_squeeze_candidate_signal,adaptive,,235,236,241,2026-06-04 22:40:00+00:00,2026-06-04 22:45:00+00:00,2026-06-04 23:10:00+00:00,63516.840828,63591.289198000006,0.0011721044219061838,0.00037210442190618376,5,false_squeeze,3,63530.71,2,0.5631812460721423,29.275460000000038,18.22912000000001,0.4917832695940972,-1.9464799999999762,-20.920600000000007,0.0003721044219062719,True,adaptive
early_squeeze_candidate_signal,adaptive,,345,346,348,2026-06-05 07:50:00+00:00,2026-06-05 07:55:00+00:00,2026-06-05 08:05:00+00:00,62953.118105999994,62749.227644,-0.0032387666907409685,-0.004038766690740969,2,false_squeeze,2,62992.52,4,0.567169840571136,108.45822000000004,7.218939999999975,0.5459245756769546,51.95965000000006,-47.181170000000016,-0.0036681651117793646,False,adaptive
early_squeeze_candidate_signal,adaptive,,494,495,497,2026-06-05 20:15:00+00:00,2026-06-05 20:20:00+00:00,2026-06-05 20:30:00+00:00,60975.982758,61044.118734,0.0011174231708641624,0.0003174231708641624,2,false_squeeze,2,60981.13,5,0.6023836072514255,167.36602,46.86041,0.49491614898780184,-6.376399999999975,22.746769999999998,-0.003351906301516161,True,adaptive
early_squeeze_candidate_signal,adaptive,,731,732,734,2026-06-06 16:00:00+00:00,2026-06-06 16:05:00+00:00,2026-06-06 16:15:00+00:00,60924.552474000004,60765.854398,-0.0026048295729004245,-0.0034048295729004244,2,false_squeeze,4,60929.2,2,0.5526559038605587,10.264049999999973,2.2863199999999964,0.48007977969046667,-4.548160000000044,-13.770280000000005,-0.006745323204715659,False,adaptive
early_squeeze_candidate_signal,adaptive,,769,770,772,2026-06-06 19:10:00+00:00,2026-06-06 19:15:00+00:00,2026-06-06 19:25:00+00:00,60740.145599999996,60598.937787999996,-0.0023247855368987436,-0.0031247855368987435,2,false_squeeze,2,60768.0,2,0.5605581152539836,16.08264999999997,16.168329999999997,0.510231743493175,1.7654899999999714,-24.559669999999997,-0.009849031053222657,False,adaptive
early_squeeze_candidate_signal,adaptive,,820,821,829,2026-06-06 23:25:00+00:00,2026-06-06 23:30:00+00:00,2026-06-07 00:10:00+00:00,60725.712714,60799.297708,0.0012117600718259958,0.00041176007182599573,8,false_squeeze,3,60763.27,3,0.7706395796437169,86.82999999999998,37.98300000000001,0.4547006210956604,-8.054900000000028,-20.843,-0.009441326419130425,True,adaptive
early_squeeze_candidate_signal,adaptive,,882,883,892,2026-06-07 04:35:00+00:00,2026-06-07 04:40:00+00:00,2026-06-07 05:25:00+00:00,61721.101752,61728.141901999996,0.00011406390683510459,-0.0006859360931648954,9,false_squeeze,3,61732.0,2,0.51790294115847,2.983049999999965,1.2423399999999987,0.48641467385937953,-9.86463000000003,-24.413750000000018,-0.0101207863657371,False,adaptive
