sample_split,signal_name,signal_time,entry_time,entry_price,trend_regime,volatility_regime,forced_cover_score,buy_aggression_ratio_15m,cvd_15m,cvd_slope_15m,volume_shock_15m,vol_percentile,ret_1b,mfe_1b,mae_1b,ret_2b,mfe_2b,mae_2b,ret_3b,mfe_3b,mae_3b,ret_6b,mfe_6b,mae_6b,ret_12b,mfe_12b,mae_12b
in_sample,breakout_forced_cover_signal,2026-05-02 01:30:00+00:00,2026-05-02 01:35:00+00:00,78424.1,trend_up,low_vol,3,0.639542618442797,11.395239999999989,30.554000000000002,0.23080253978727772,0.2029520295202952,-0.000657833497611171,0.0,-0.001299600505457077,-0.001138808095980881,0.0,-0.0013994422632838122,-0.001047509630330623,0.0,-0.001449554409932774,-0.0015671203112309628,0.0,-0.0015824217300549615,-0.000748494404143818,0.0,-0.0020803554009546366
in_sample,breakout_forced_cover_signal,2026-05-02 06:45:00+00:00,2026-05-02 06:50:00+00:00,78299.99,mixed_trend,low_vol,3,0.6512873636863039,12.287949999999984,13.03249,0.2432708088572145,0.1076388888888889,0.0003551724591535077,0.0008074075105246603,-0.00019936145585719434,0.00012260537964303708,0.0008074075105246603,-0.00019936145585719434,0.00019169861962931023,0.0008074075105246603,-0.00019936145585719434,0.0003544061755307304,0.0008074075105246603,-0.00019936145585719434,-0.0008421457014234912,0.0008074075105246603,-0.001185057622612784
in_sample,breakout_forced_cover_signal,2026-05-02 12:25:00+00:00,2026-05-02 12:30:00+00:00,78242.86,mixed_trend,low_vol,3,0.7715534839327687,32.84402999999999,10.500300000000003,0.4124884897998691,0.1388888888888889,-0.0005493152985460714,0.0002389994435274545,-0.000557750573023541,-0.00019362789141386116,0.0002389994435274545,-0.0006617856249119258,-0.00045972245902059505,0.0002389994435274545,-0.0006617856249119258,0.0008278071634908457,0.0008278071634908457,-0.0007397480102337983,0.0008257622484659777,0.002313182314654716,-0.0007397480102337983
in_sample,breakout_forced_cover_signal,2026-05-02 13:00:00+00:00,2026-05-02 13:05:00+00:00,78307.63,mixed_trend,low_vol,3,0.723570859511533,17.303449999999987,10.03553,0.2826268044714963,0.1875,0.0010830362252056691,0.0014841465640065277,-0.00016435180071228128,0.00025055029758913605,0.0014841465640065277,-0.00016435180071228128,-1.0726924055903808e-05,0.0014841465640065277,-0.00016435180071228128,-2.043223629732971e-06,0.0014841465640065277,-0.00016435180071228128,0.0002739196678536171,0.0014841465640065277,-0.00016435180071228128
in_sample,breakout_forced_cover_signal,2026-05-02 13:05:00+00:00,2026-05-02 13:10:00+00:00,78311.6,mixed_trend,low_vol,4,0.9007317655577206,93.64356,76.34011000000001,0.8591263235809009,0.1875,0.0001998426797562569,0.0014333764091143397,0.0,-6.142129646202754e-05,0.0014333764091143397,-6.142129646202754e-05,-6.142129646202754e-05,0.0014333764091143397,-6.142129646202754e-05,0.0006351549451166782,0.0014333764091143397,-8.530026203024121e-05,-2.2474320535037506e-05,0.0014333764091143397,-8.530026203024121e-05
in_sample,breakout_forced_cover_signal,2026-05-02 13:10:00+00:00,2026-05-02 13:15:00+00:00,78392.43,trend_up,low_vol,4,0.8706044869955354,110.29108,16.64752,1.100251385207232,0.2569444444444444,-0.0010924524217452714,1.2756333744867732e-07,-0.0010924524217452714,-0.0010924524217452714,1.2756333744867732e-07,-0.0010924524217452714,-0.0010837781147999825,1.2756333744867732e-07,-0.0011163067658445103,-0.0005790099885919497,1.2756333744867732e-07,-0.0011163067658445103,-0.0006241674100418981,5.96996419170992e-05,-0.0011163067658445103
in_sample,breakout_forced_cover_signal,2026-05-02 14:25:00+00:00,2026-05-02 14:30:00+00:00,78420.43,trend_up,normal_vol,4,0.8316016083933422,68.46145999999999,66.64376,0.9896244670721955,0.4027777777777778,-0.0004256543862356521,0.0005243531564416148,-0.0004256543862356521,-0.00027875389104581316,0.0005243531564416148,-0.00045179553338325906,0.00016411539697003263,0.0005243531564416148,-0.00045179553338325906,0.0001604173810318965,0.0007596234807689672,-0.00045179553338325906,-0.00010788005115491828,0.0007596234807689672,-0.0006945894073774328
in_sample,breakout_forced_cover_signal,2026-05-03 04:20:00+00:00,2026-05-03 04:25:00+00:00,78220.62,trend_down,normal_vol,3,0.8021692818171012,14.348459999999974,7.940040000000003,0.38919366119491733,0.625,-9.549911519490806e-05,0.00020237630435548937,-0.00023574346508636879,-2.2372617348165313e-05,0.00020237630435548937,-0.0002636133541257246,-0.0004358185859431041,0.00020237630435548937,-0.0004358185859431041,-0.0007342053796044468,0.00020237630435548937,-0.000970843749384831,7.082531434821071e-05,0.0005130360766765207,-0.000970843749384831
in_sample,breakout_forced_cover_signal,2026-05-03 06:50:00+00:00,2026-05-03 06:55:00+00:00,78330.6,mixed_trend,normal_vol,3,0.7447587138242954,26.149599999999957,22.84565,0.9841397555452329,0.6805555555555556,0.00030307440514931727,0.0005125710769482428,-0.0007326638631646176,0.0007986661662235939,0.0014500080428336837,-0.0007326638631646176,0.00020490076674994917,0.0014500080428336837,-0.0007326638631646176,0.0010488876633141242,0.0019541532938596173,-0.0007326638631646176,0.0004168230551022667,0.0019541532938596173,-0.0007326638631646176
in_sample,breakout_forced_cover_signal,2026-05-03 07:00:00+00:00,2026-05-03 07:05:00+00:00,78354.34,mixed_trend,high_vol,3,0.747576316895302,27.926459999999956,-2.0396,1.0407289071534087,0.7222222222222222,-9.814389349716013e-05,0.0011465861367729868,-9.814389349716013e-05,-0.00011141692980876083,0.0011465861367729868,-0.00013821825313065084,0.0005458536183191587,0.0011465861367729868,-0.00013821825313065084,0.000812462972695549,0.0016505786405704992,-0.00013821825313065084,0.0013358545295640845,0.0019345450424315125,-0.00013821825313065084
in_sample,breakout_forced_cover_signal,2026-05-03 07:05:00+00:00,2026-05-03 07:10:00+00:00,78393.16,trend_up,normal_vol,3,0.7621774739711675,28.778869999999955,0.852409999999999,1.0132748726367047,0.6979166666666666,-0.0006065580211335186,0.00022935674489965585,-0.0006333460725400641,5.038704907422975e-05,0.00022935674489965585,-0.0006333460725400641,0.0002500218131273879,0.0011545650156212783,-0.0006333460725400641,-0.00018241387386352947,0.0011545650156212783,-0.0006333460725400641,0.0007320791762954748,0.0014383907983808175,-0.0006333460725400641
in_sample,breakout_forced_cover_signal,2026-05-03 09:20:00+00:00,2026-05-03 09:25:00+00:00,78484.93,trend_up,high_vol,4,0.7083287415628613,27.108589999999953,19.999099999999995,1.192720217890982,0.7326388888888888,0.00032324676851991363,0.0005250689527276364,-0.00039408839378451965,0.0015028362769771153,0.0015256432030965605,-0.00039408839378451965,0.00038096485529148794,0.0015256432030965605,-0.00039408839378451965,0.0005687716100404305,0.0015256432030965605,-0.00039408839378451965,-0.0006923622152685827,0.0015256432030965605,-0.0007150417283928734
in_sample,breakout_forced_cover_signal,2026-05-03 09:25:00+00:00,2026-05-03 09:30:00+00:00,78500.0,trend_up,high_vol,4,0.7743927422926173,42.43103999999995,15.32245,1.4158193438995186,0.7291666666666666,0.001310573248407776,0.0013333757961784265,-0.0005859872611464478,0.0001889171974522874,0.0013333757961784265,-0.0005859872611464478,0.00017324840764332272,0.0013333757961784265,-0.0005859872611464478,-0.00028917197452227317,0.0013333757961784265,-0.0005859872611464478,-0.000468152866242022,0.0013333757961784265,-0.000906878980891701
in_sample,breakout_forced_cover_signal,2026-05-03 09:35:00+00:00,2026-05-03 09:40:00+00:00,78602.87,trend_up,high_vol,4,0.7454626867066597,57.77928999999995,-5.024739999999994,2.143185325440459,0.7326388888888888,-0.0011357091668534602,1.2722181774726948e-07,-0.0014775541910874157,-0.0009652319310986535,1.2722181774726948e-07,-0.0014775541910874157,-0.0009325359239426012,1.2722181774726948e-07,-0.0014775541910874157,-0.0014199227076568954,1.2722181774726948e-07,-0.0022144229593652476,-0.0019378427276255383,1.2722181774726948e-07,-0.0022144229593652476
in_sample,breakout_forced_cover_signal,2026-05-03 11:10:00+00:00,2026-05-03 11:15:00+00:00,78526.21,trend_up,normal_vol,4,0.7810533345513762,44.61004999999996,24.24608,1.4502496632164559,0.4409722222222222,-0.0003183650401566984,5.348532674620543e-05,-0.000318492386172875,-0.00022298287412580997,5.348532674620543e-05,-0.000318492386172875,0.0004946119263873339,0.0005418572983464376,-0.000318492386172875,0.0034864792277635726,0.004113403664840032,-0.000318492386172875,0.0031528326656793393,0.0044897111423052305,-0.000318492386172875
in_sample,breakout_forced_cover_signal,2026-05-03 11:30:00+00:00,2026-05-03 11:35:00+00:00,78565.05,trend_up,normal_vol,3,0.8210825109628523,24.788089999999958,13.348840000000003,0.703195045839817,0.4583333333333333,0.001935211649454649,0.0023213884545352226,-0.00019156100581618762,0.0029903882196982146,0.003617002725766705,-0.00019156100581618762,0.001972251020014637,0.003617002725766705,-0.00019156100581618762,0.002401194933370432,0.003617002725766705,-0.00019156100581618762,0.0020949518901851594,0.003993124169080264,-0.00019156100581618762
in_sample,breakout_forced_cover_signal,2026-05-03 11:40:00+00:00,2026-05-03 11:45:00+00:00,78717.1,trend_up,high_vol,5,0.838941073340927,93.49275999999996,57.53566,2.5123151272689954,0.7291666666666666,3.68407880879662e-05,0.0016784154904079251,-0.0006661830783908362,-0.0007760702566533828,0.0016784154904079251,-0.0007761972938535866,0.0003062866899314898,0.0016784154904079251,-0.0007761972938535866,0.0007201738885196374,0.002053810417304458,-0.0007761972938535866,0.0009550656718806394,0.002053810417304458,-0.0007761972938535866
in_sample,breakout_forced_cover_signal,2026-05-03 11:45:00+00:00,2026-05-03 11:50:00+00:00,78799.99,trend_up,high_vol,5,0.7877808889186013,125.17937999999995,31.68661999999999,3.9512992172780343,0.7430555555555556,-0.0018271575922790273,1.2690356943068082e-07,-0.001827284495848347,-0.0007459391809567784,1.2690356943068082e-07,-0.001827284495848347,-0.0005874366227712757,0.0001592639796019757,-0.001827284495848347,-0.0002747462277598034,0.0009997463197648493,-0.001827284495848347,-0.0005917513441309197,0.0009997463197648493,-0.001827284495848347
in_sample,breakout_forced_cover_signal,2026-05-03 12:10:00+00:00,2026-05-03 12:15:00+00:00,78856.79,trend_up,high_vol,5,0.6657468873698181,39.28422999999995,21.14203,2.099180908983145,0.8541666666666666,-0.0009948414080765966,1.2681216166043896e-07,-0.0010861461644583459,-0.0010597692348368604,1.2681216166043896e-07,-0.0013826329983759322,-0.0017574897481877905,1.2681216166043896e-07,-0.0021468030844267183,-0.000818065254748479,1.2681216166043896e-07,-0.0021468030844267183,-0.0023374017633737143,1.2681216166043896e-07,-0.0023374017633737143
in_sample,breakout_forced_cover_signal,2026-05-03 15:00:00+00:00,2026-05-03 15:05:00+00:00,78800.0,trend_up,normal_vol,4,0.5227683545386551,4.189649999999961,29.640620000000002,1.5535958049490273,0.5833333333333334,-0.0006978426395939374,0.00019276649746191588,-0.0010558375634517336,-0.0005351522842639289,0.00019276649746191588,-0.0010558375634517336,-0.0007635786802030475,0.00019276649746191588,-0.0010558375634517336,-0.0013420050761421276,0.00019276649746191588,-0.0016074873096446618,-0.0021161167512689927,0.00019276649746191588,-0.002295812182741108
in_sample,breakout_forced_cover_signal,2026-05-03 20:20:00+00:00,2026-05-03 20:25:00+00:00,78930.05,trend_up,normal_vol,5,0.6698530679452158,35.42761999999993,37.21974999999999,1.6576047139668653,0.5555555555555556,2.6732530892914497e-05,0.0005399717851439778,-0.0005463065081044993,0.001259596313444522,0.0042816392489297694,-0.0005463065081044993,0.0009849227258817983,0.0042816392489297694,-0.0005463065081044993,-0.00017813240964625887,0.0042816392489297694,-0.0011825660822462059,-0.00016001510197960478,0.0042816392489297694,-0.0011825660822462059
in_sample,breakout_forced_cover_signal,2026-05-03 20:35:00+00:00,2026-05-03 20:40:00+00:00,79029.48,trend_up,normal_vol,5,0.6144003515800969,91.47339999999996,41.50246000000001,6.238361453009083,0.5833333333333334,-0.002320273396712147,0.00024383306077679912,-0.002439216353188556,-0.0020165892525167983,0.00024383306077679912,-0.002439216353188556,-0.0014360463968634551,0.00024383306077679912,-0.002439216353188556,-0.00023953086873396146,0.00034303654788070403,-0.002439216353188556,-0.004169077159561163,0.00034303654788070403,-0.004653073764372406
in_sample,breakout_forced_cover_signal,2026-05-04 01:25:00+00:00,2026-05-04 01:30:00+00:00,78605.69,trend_down,high_vol,4,0.6687443949436331,33.08244999999995,9.808639999999997,1.2509199113545495,0.8680555555555556,0.0033384351692606895,0.006863498049568539,-9.999276133831891e-05,0.00247195845491599,0.006863498049568539,-9.999276133831891e-05,0.004764795016747536,0.006863498049568539,-9.999276133831891e-05,0.01430329025799515,0.019010201424349837,-9.999276133831891e-05,0.014581259957135329,0.019010201424349837,-9.999276133831891e-05
in_sample,breakout_forced_cover_signal,2026-05-04 01:30:00+00:00,2026-05-04 01:35:00+00:00,78949.6,trend_up,high_vol,5,0.6080844392155779,37.94776999999996,4.865320000000011,2.2408437843868927,0.8888888888888888,-0.0018948797713985721,0.00016630863234246007,-0.002072208092251282,0.0003879690334085417,0.0006181158612581505,-0.002072208092251282,0.003824211902276886,0.003991787165482652,-0.002072208092251282,0.012605383687820826,0.014571321450646879,-0.002072208092251282,0.012579037765865886,0.014571321450646879,-0.002072208092251282
in_sample,breakout_forced_cover_signal,2026-05-04 01:50:00+00:00,2026-05-04 01:55:00+00:00,79251.52,trend_up,high_vol,4,0.5749252803507674,29.92913999999995,53.59196,2.5182994865688606,0.9305555555555556,0.006037612906351741,0.01070616689749282,-0.003739738998066011,0.008747718655742975,0.01070616689749282,-0.003739738998066011,0.008595040196074377,0.01070616689749282,-0.003739738998066011,0.0057245589737584535,0.01070616689749282,-0.003739738998066011,0.0116310702936675,0.014755300592341758,-0.003739738998066011
in_sample,breakout_forced_cover_signal,2026-05-04 09:40:00+00:00,2026-05-04 09:45:00+00:00,79857.56,trend_down,normal_vol,3,0.7378613781305892,74.51010999999994,6.938229999999976,1.0217255389919353,0.4166666666666667,0.0007820173819486076,0.0009071151184685267,-0.0008192086009138899,-0.00023892540668657425,0.0009071151184685267,-0.0008192086009138899,-0.00783582668942051,0.0009071151184685267,-0.008308919030333484,-0.01836319566989031,0.0009071151184685267,-0.018720707219203714,-0.009856299140619806,0.0009071151184685267,-0.020731412279563766
in_sample,breakout_forced_cover_signal,2026-05-04 14:20:00+00:00,2026-05-04 14:25:00+00:00,79274.9,mixed_trend,normal_vol,5,0.6158765429745418,93.37189999999993,83.40274000000001,1.913397742568356,0.6111111111111112,0.00010936626851631992,0.0015444989523796249,-0.0005455699092651312,0.0030526686252521085,0.0036909538832594624,-0.0005455699092651312,0.0032621926990763495,0.003958756176292821,-0.0005455699092651312,0.01187336723225152,0.016023608985946458,-0.0005455699092651312,0.005367020330520722,0.016023608985946458,-0.0005455699092651312
in_sample,breakout_forced_cover_signal,2026-05-04 14:35:00+00:00,2026-05-04 14:40:00+00:00,79516.9,mixed_trend,normal_vol,5,0.6352958084372349,114.73822999999993,13.40440000000001,1.9860591494628785,0.6354166666666666,0.00640920357810737,0.008673627870301903,-0.0006547035913120336,0.011831321392056449,0.012277893127121464,-0.0006547035913120336,0.008793853885149083,0.012931464883565669,-0.0006547035913120336,0.007365981319694237,0.012931464883565669,-0.0006547035913120336,0.004943477424296017,0.012931464883565669,-0.002472681907871088
in_sample,breakout_forced_cover_signal,2026-05-04 14:45:00+00:00,2026-05-04 14:50:00+00:00,80026.54,trend_up,high_vol,5,0.661325662001045,220.6781699999999,87.13828999999998,3.173581621373435,0.7569444444444444,0.00236946393034132,0.006480725019474942,0.0,0.0009179454715899649,0.006480725019474942,0.0,0.0006881467073298619,0.006480725019474942,0.0,-0.006095727742321366,0.006480725019474942,-0.008825322199360275,-0.0013765433317495246,0.006480725019474942,-0.008825322199360275
in_sample,breakout_forced_cover_signal,2026-05-04 14:50:00+00:00,2026-05-04 14:55:00+00:00,80457.69,trend_up,high_vol,4,0.6031193126537627,196.12576999999987,-24.552400000000034,4.372651570401869,0.8784722222222222,-0.004445690648090972,0.0010872795378540356,-0.004450289338408742,-0.004674257985781138,0.0010872795378540356,-0.005345418194332985,-0.004413126949083468,0.0010872795378540356,-0.006508886844750372,-0.009412649058157196,0.0010872795378540356,-0.01413674690386968,-0.005330006367321727,0.0010872795378540356,-0.01413674690386968
in_sample,breakout_forced_cover_signal,2026-05-04 21:20:00+00:00,2026-05-04 21:25:00+00:00,80275.75,trend_up,low_vol,3,0.7060345879498546,34.209129999999924,26.617690000000003,0.29784789792474875,0.19444444444444445,-0.000379068398613458,0.00015135330408000414,-0.0009716508410073654,-0.0001715337446240861,0.00017751313441483063,-0.0009716508410073654,-0.0003947642968143983,0.00017751313441483063,-0.0009716508410073654,-0.00020653808902437731,0.0013378884656947143,-0.0009716508410073654,-8.744857569076281e-05,0.00151278561707624,-0.0009716508410073654
in_sample,breakout_forced_cover_signal,2026-05-05 00:30:00+00:00,2026-05-05 00:35:00+00:00,80093.96,mixed_trend,normal_vol,3,0.6523713065692767,19.00860999999991,18.52022,0.22936050745977393,0.3020833333333333,-0.00022074074000100197,7.553628263590184e-05,-0.0010416515802190718,-0.0006056636480454847,7.553628263590184e-05,-0.0010416515802190718,0.0008476294592001388,0.001115814475898036,-0.0010416515802190718,0.0014441788119852195,0.001490749115164114,-0.0010416515802190718,0.001974680737473644,0.0030179554113691776,-0.0010416515802190718
in_sample,breakout_forced_cover_signal,2026-05-05 01:05:00+00:00,2026-05-05 01:10:00+00:00,80209.63,trend_up,normal_vol,3,0.6465664927513611,21.65183999999991,11.561849999999996,0.2723303960108009,0.3472222222222222,3.353712016873622e-05,0.0006248626255973555,-0.0002514660646109057,0.0007159988146061558,0.0009531274486616059,-0.0002514660646109057,0.0007900547602575081,0.0009531274486616059,-0.0002514660646109057,0.0004535614987875025,0.0015715070621817873,-0.0005329783967336077,0.003076064557335556,0.0038347016436803827,-0.0005329783967336077
in_sample,breakout_forced_cover_signal,2026-05-05 02:00:00+00:00,2026-05-05 02:05:00+00:00,80497.44,trend_up,normal_vol,3,0.7261319028667926,49.51484999999991,42.48997,0.4074388956168643,0.3020833333333333,-0.0005103267880320894,0.0002455978724293928,-0.0012104732771626159,-0.001219293433431079,0.0002455978724293928,-0.001219293433431079,-0.00015466330357827296,0.0002455978724293928,-0.0015185576087886066,0.0027942503513154193,0.0033454480043091372,-0.0015185576087886066,0.0003260973268217615,0.005000904376586401,-0.0015185576087886066
in_sample,breakout_forced_cover_signal,2026-05-05 02:35:00+00:00,2026-05-05 02:40:00+00:00,80723.12,trend_up,normal_vol,3,0.6859447949890171,63.11888999999991,69.87749,0.6763757693696855,0.4409722222222222,-0.002042413623259298,0.002191193799248703,-0.0021488267549617523,-0.002239878736104317,0.002191193799248703,-0.002239878736104317,-0.0020866388712428297,0.002191193799248703,-0.00275299071690982,-0.0005570894682961347,0.002191193799248703,-0.00328518025566904,0.0023217635790093727,0.0044703425734784474,-0.00328518025566904
in_sample,breakout_forced_cover_signal,2026-05-05 02:40:00+00:00,2026-05-05 02:45:00+00:00,80809.04,trend_up,normal_vol,3,0.7092864491263158,110.4759499999999,47.35705999999999,1.052190664083477,0.4444444444444444,-0.00330074457016194,0.0011256166389306266,-0.00330074457016194,-0.003147667637185103,0.0011256166389306266,-0.0038133109859985748,-0.003981732736832333,0.0011256166389306266,-0.004344934675625356,-0.0006577234428226664,0.0011256166389306266,-0.004344934675625356,0.0011866246647651568,0.0034023421141990973,-0.004344934675625356
in_sample,breakout_forced_cover_signal,2026-05-05 05:35:00+00:00,2026-05-05 05:40:00+00:00,81235.84,trend_up,normal_vol,3,0.49249874306421243,-5.698740000000079,10.610199999999992,1.6274360121592828,0.4722222222222222,-0.003396776595158024,0.00012728372107684294,-0.0039801398003640465,-0.0025824808360447316,0.00012728372107684294,-0.0039801398003640465,-0.003272447235111997,0.00012728372107684294,-0.0039801398003640465,-0.0034087171376575576,0.00012728372107684294,-0.004134135869094169,-0.005223433400824096,0.00012728372107684294,-0.005365119631925985
in_sample,breakout_forced_cover_signal,2026-05-05 07:20:00+00:00,2026-05-05 07:25:00+00:00,81042.0,trend_up,normal_vol,3,0.6055143293405565,19.14145999999991,7.408669999999994,0.3948070649392843,0.4861111111111111,0.0004613657116063763,0.0006539818859356838,-0.0003110732706498309,0.0010226795982331005,0.0011671725771822405,-0.0003110732706498309,-0.0003819007428246257,0.0011671725771822405,-0.0005820438784827076,-0.0023001653463636806,0.0011671725771822405,-0.002665284667209611,-0.0024600824263961707,0.0011671725771822405,-0.0028277929962241544
in_sample,breakout_forced_cover_signal,2026-05-05 07:35:00+00:00,2026-05-05 07:40:00+00:00,81124.88,trend_up,normal_vol,3,0.519440792847645,13.639279999999893,-43.10256999999999,1.5207876128847102,0.4652777777777778,-0.002078154075543903,1.2326674614371314e-07,-0.00289085173377146,-0.0030801894560583687,1.2326674614371314e-07,-0.003338186756023487,-0.0033194502105889923,1.2326674614371314e-07,-0.0036841965128331378,-0.003273471714226206,1.2326674614371314e-07,-0.0036841965128331378,-0.004728635654068114,1.2326674614371314e-07,-0.004951378664597161
in_sample,breakout_forced_cover_signal,2026-05-05 10:15:00+00:00,2026-05-05 10:20:00+00:00,80710.0,trend_down,low_vol,3,0.7583747069477811,75.82783999999994,26.319820000000007,0.626888765391467,0.006944444444444444,0.0002772890595961197,0.00048383099987603373,-8.858877462514236e-05,0.0013676124395987088,0.0014228720109032977,-8.858877462514236e-05,0.0010060711188204507,0.0015099739809192325,-8.858877462514236e-05,0.0001851071738323551,0.0015099739809192325,-8.858877462514236e-05,0.0019238012637838864,0.0033327964316689496,-8.858877462514236e-05
in_sample,breakout_forced_cover_signal,2026-05-05 11:10:00+00:00,2026-05-05 11:15:00+00:00,80942.73,trend_up,low_vol,3,0.6872047671716864,60.97903999999994,35.630239999999986,0.815811972550846,0.0625,-0.0009569729115881387,0.00021336073048194848,-0.0015320708851801479,8.030369126421633e-05,0.00030626592406757247,-0.0015320708851801479,0.0007074137479674558,0.0007075372921077072,-0.0015320708851801479,0.0006908588331526744,0.0018871367447081955,-0.0015320708851801479,0.0017354245402891877,0.0023637700383962734,-0.0015320708851801479
