signal_name,forced_cover_bucket,events,avg_return,median_return,win_rate,avg_mfe,avg_mae,breakeven_cost,avg_return_minus_cost,cost_beating_avg,enough_events,candidate_bucket,bucket_type,buy_aggression_bucket,volume_shock_bucket,trend_regime,volatility_regime,trend_vol_bucket
current_short_squeeze_signal,,77,-0.0002068123594405422,-0.00018951489541008115,0.45454545454545453,0.0013658618368531357,-0.0015007958841158691,0.0012,-0.0014068123594405421,False,True,False,volume_shock_bucket,,volume_shock_lt_075,,,
current_short_squeeze_signal,,69,-0.00031784357773117654,-0.00027183029107047396,0.463768115942029,0.0016453088822076564,-0.0018173595346103937,0.0012,-0.0015178435777311763,False,True,False,volume_shock_bucket,,volume_shock_075_125,,,
early_squeeze_candidate_signal,,8,0.0015928696940691878,0.0009653269458196334,0.875,0.0027935886244119523,-0.0008027557684537612,0.0012,0.0003928696940691879,True,False,False,volume_shock_bucket,,volume_shock_na,,,
early_squeeze_candidate_signal,,42,0.0009125979791816872,0.0001251630237646406,0.5238095238095238,0.0026009143659361878,-0.0014693471988068802,0.0012,-0.00028740202081831265,False,True,False,volume_shock_bucket,,volume_shock_125_175,,,
early_squeeze_candidate_signal,,247,1.0114558968842761e-05,0.00010335373646830348,0.5344129554655871,0.001194075029476203,-0.0012324014246355246,0.0012,-0.0011898854410311572,False,True,False,volume_shock_bucket,,volume_shock_lt_075,,,
early_squeeze_candidate_signal,,89,-0.00033589625143248814,-5.697388378345103e-05,0.4943820224719101,0.001296552073463036,-0.001635278229125118,0.0012,-0.001535896251432488,False,True,False,volume_shock_bucket,,volume_shock_075_125,,,
early_squeeze_candidate_signal,,20,-0.0007593879031488115,-0.000648108394122271,0.25,0.0019094965880889104,-0.0025685960435560097,0.0012,-0.0019593879031488113,False,True,False,volume_shock_bucket,,volume_shock_ge_175,,,
simple_breakout_signal,,87,0.000394768380213015,5.8556603154791276e-05,0.5172413793103449,0.0025216988708277764,-0.0018040722647016847,0.0012,-0.000805231619786985,False,True,False,volume_shock_bucket,,volume_shock_125_175,,,
simple_breakout_signal,,26,0.00021850413348912544,0.00015462761692941474,0.5769230769230769,0.0023481093681560097,-0.001486761975921919,0.0012,-0.0009814958665108745,False,True,False,volume_shock_bucket,,volume_shock_na,,,
simple_breakout_signal,,207,-0.0002342904422379702,-6.591513626352796e-05,0.4830917874396135,0.0018536463615270533,-0.0019201492209288127,0.0012,-0.0014342904422379702,False,True,False,volume_shock_bucket,,volume_shock_075_125,,,
simple_breakout_signal,,88,-0.00024174416495863972,-0.0009612951896590394,0.42045454545454547,0.0025515942923687407,-0.002824107506090143,0.0012,-0.0014417441649586396,False,True,False,volume_shock_bucket,,volume_shock_ge_175,,,
simple_breakout_signal,,316,-0.0003556896516982668,-9.77049535680341e-05,0.4778481012658228,0.0013296672180647764,-0.0016808070218205999,0.0012,-0.0015556896516982668,False,True,False,volume_shock_bucket,,volume_shock_lt_075,,,
