signal_time,entry_time,entry_price,signal_col,forced_cover_score,buy_aggression_ratio_15m,cvd_15m,cvd_slope_15m,volume_shock_15m,vol_percentile,ret_1b,mfe_1b,mae_1b,ret_2b,mfe_2b,mae_2b,ret_3b,mfe_3b,mae_3b,ret_6b,mfe_6b,mae_6b,ret_12b,mfe_12b,mae_12b,signal_col_name
2026-06-04 23:50:00+00:00,2026-06-04 23:55:00+00:00,63874.762398,simple_breakout_signal,1,0.5742744424117122,16.306220000000028,-15.972580000000004,,0.06074766355140187,-0.0021409457016513533,0.0006769121383276566,-0.002203724800147411,-0.0008072421104085015,0.0006769121383276566,-0.0024227471412847645,-0.003318875719319103,0.0006769121383276566,-0.0035502660125292795,0.0005441523489890798,0.0006769121383276566,-0.0044225980245501395,-0.00701438848740088,0.0016162502704391013,-0.0074864058987869075,simple_breakout_signal
2026-06-05 04:05:00+00:00,2026-06-05 04:10:00+00:00,62935.514586,simple_breakout_signal,1,0.4577953814665944,-20.014009999999963,6.046269999999993,0.7387155989687171,0.32075471698113206,-0.0037737768184202825,-0.00015102102624442448,-0.004377887236045375,-0.001796991519715907,-0.00015102102624442448,-0.004382336234386663,0.0048431385046274755,0.004845680789393958,-0.004382336234386663,0.001423765493766771,0.004845680789393958,-0.004382336234386663,0.007131353687220621,0.011956451281124325,-0.004382336234386663,simple_breakout_signal
2026-06-05 04:25:00+00:00,2026-06-05 04:30:00+00:00,63252.968064,simple_breakout_signal,3,0.6363642434260633,89.03504000000007,97.24917000000002,1.0284409428123558,0.6096654275092936,-0.0021614489910048995,-0.00019996000799837876,-0.0035882595069745005,-0.0036021718976010364,-0.00019996000799837876,-0.004144597036691566,-0.004568292569411603,-0.00019996000799837876,-0.006429549101767185,0.002622990526422786,0.0068776525326026405,-0.006429549101767185,0.0014024944396322514,0.0068776525326026405,-0.006429549101767185,simple_breakout_signal
2026-06-05 04:50:00+00:00,2026-06-05 04:55:00+00:00,63331.343735999995,simple_breakout_signal,2,0.5075867877746992,3.8245900000000432,43.66838000000001,0.7980490593768068,0.7956204379562044,0.0013821949580747894,0.005631591609468245,-0.0019160139173080015,0.001127818545864745,0.005631591609468245,-0.0019160139173080015,0.000836651504204422,0.005631591609468245,-0.0019160139173080015,0.0028212927984732072,0.005631591609468245,-0.0019160139173080015,-0.01582145075236141,0.005631591609468245,-0.01663226569754961,simple_breakout_signal
2026-06-05 04:55:00+00:00,2026-06-05 05:00:00+00:00,63627.943044,simple_breakout_signal,4,0.6300683798468101,101.45927000000005,97.63468,1.2342388711952117,0.8,-0.003538901828781249,0.0009438770629197624,-0.00410626261828595,-0.003828711606024049,0.0009438770629197624,-0.00446255262100248,-0.004574767469674557,0.0009438770629197624,-0.005499832734778276,-0.004499014588638217,0.0009438770629197624,-0.005499832734778276,-0.022819424525415632,0.0009438770629197624,-0.025148747035456664,simple_breakout_signal
2026-06-05 07:25:00+00:00,2026-06-05 07:30:00+00:00,62265.390588,simple_breakout_signal,3,0.5833030952443394,86.53160000000005,52.9136,1.4005718836890388,0.9236111111111112,0.008072051058439333,0.009028441108154484,-0.0012107944283020755,0.009902602491966617,0.010224129423877626,-0.0012107944283020755,0.009389155138660232,0.011677906540589866,-0.0012107944283020755,0.00977379899576647,0.01374101091987523,-0.0012107944283020755,0.007019138688005411,0.01374101091987523,-0.0012107944283020755,simple_breakout_signal
2026-06-05 07:30:00+00:00,2026-06-05 07:35:00+00:00,62458.319166,simple_breakout_signal,5,0.6044490651985416,137.45042000000007,50.91882000000001,1.7731912470729225,0.9236111111111112,0.006783096946205269,0.007103630708037434,-0.00034981994859528687,0.006271235589273116,0.008552917227570678,-0.00034981994859528687,0.007720362002032299,0.008552917227570678,-0.00034981994859528687,0.00485861352101824,0.010609648848199038,-0.00034981994859528687,0.0012006540521958264,0.010609648848199038,-0.00034981994859528687,simple_breakout_signal
2026-06-05 07:55:00+00:00,2026-06-05 08:00:00+00:00,63128.613198,simple_breakout_signal,4,0.579784695218464,121.85539000000006,13.397170000000017,2.0219406439009706,0.8854166666666666,-0.005810886370170132,-0.0001209150274861237,-0.00615352022357285,-0.00511658947721394,-0.0001209150274861237,-0.006726160713656393,-0.007609120075129705,-0.0001209150274861237,-0.008617854415614357,-0.006750872170489863,-0.0001209150274861237,-0.008617854415614357,-0.009175763075662702,-0.0001209150274861237,-0.013301942739756045,simple_breakout_signal
2026-06-05 09:10:00+00:00,2026-06-05 09:15:00+00:00,63112.26993,simple_breakout_signal,3,0.60597177246681,78.28766000000005,84.65833,0.9757583942150839,0.7638888888888888,-0.0011885158002270524,0.0023391659048825897,-0.00334594097525287,3.4225832827639024e-05,0.0023391659048825897,-0.00334594097525287,-0.0015329813062866515,0.0023391659048825897,-0.00334594097525287,-0.004345588113122689,0.0023391659048825897,-0.0053439676686336535,-0.00858121456573635,0.0023391659048825897,-0.008866262148717552,simple_breakout_signal
2026-06-05 19:45:00+00:00,2026-06-05 19:50:00+00:00,60227.523096000004,simple_breakout_signal,3,0.5157068922387137,21.315519999999964,35.86848999999998,1.2966067669674817,0.6944444444444444,0.0012073699906949287,0.0038501816458629268,-0.00188357565060715,-0.0023831811208842035,0.0038501816458629268,-0.0035075839938375486,0.010924356011640324,0.012512666390061877,-0.004773782503751933,0.011066151648601696,0.014097489990525292,-0.004773782503751933,0.021301173251888184,0.02589325982266022,-0.004773782503751933,simple_breakout_signal
2026-06-05 20:40:00+00:00,2026-06-05 20:45:00+00:00,61280.643678,simple_breakout_signal,1,0.5742000153633339,66.2246,-21.861960000000025,0.824751155543743,0.8888888888888888,0.0037499005918977257,0.008263071201743744,-0.0011434879562982614,0.005537904004129013,0.008263071201743744,-0.0011434879562982614,0.008997234508454355,0.011657128240257997,-0.0011434879562982614,0.007596302748483108,0.011738720072521858,-0.0011434879562982614,0.008447958293653635,0.011738720072521858,-0.0011434879562982614,simple_breakout_signal
2026-06-05 20:45:00+00:00,2026-06-05 20:50:00+00:00,61463.34021,simple_breakout_signal,1,0.549284803421694,38.75429000000001,-27.470309999999984,0.7253248804174655,0.8958333333333334,0.002548995701579404,0.00526606248365491,-0.0005915755615586438,0.005998043528718133,0.00865003086691174,-0.0005915755615586438,0.005997880830108437,0.00865003086691174,-0.0005915755615586438,0.0019683243635417735,0.008731380171764336,-0.0005915755615586438,0.0043918828537092836,0.008731380171764336,-0.0005915755615586438,simple_breakout_signal
2026-06-05 20:50:00+00:00,2026-06-05 20:55:00+00:00,61522.742088,simple_breakout_signal,2,0.5320372713913574,40.61944000000001,1.8651499999999999,1.167696121181648,0.8888888888888888,0.0050267251020386094,0.007676151874448367,-0.00019996000799837876,0.00502656256051881,0.007676151874448367,-0.00019996000799837876,0.005481841357422024,0.007676151874448367,-0.00019996000799837876,0.0008997959148313583,0.007757422634338207,-0.00019996000799837876,0.0023997290593587017,0.007757422634338207,-0.0012766350350194022,simple_breakout_signal
2026-06-05 21:00:00+00:00,2026-06-05 21:05:00+00:00,61844.3664,simple_breakout_signal,4,0.5582104683874587,112.90936000000008,39.00491000000005,1.7749851747199288,0.9201388888888888,0.0002527893955430738,0.001497365166635456,-0.002884117186137125,-0.0015881220184995604,0.0025165364132504475,-0.002884117186137125,-0.004204851874753723,0.0025165364132504475,-0.004468255009885569,-0.0001711780816303632,0.0025165364132504475,-0.0064705392470477685,-0.007048441521425253,0.0025165364132504475,-0.01029271439023105,simple_breakout_signal
2026-06-05 22:50:00+00:00,2026-06-05 22:55:00+00:00,61977.783078,simple_breakout_signal,0,0.4520754628259299,-48.34997000000001,-96.08421999999996,0.8970852587478648,0.4861111111111111,-0.0051746458500521175,-0.00019011777147903697,-0.007820755340506191,-0.009089113066387822,-0.00019011777147903697,-0.0093546921042712,-0.010806825361227679,-0.00019011777147903697,-0.010806825361227679,-0.016647466668846422,-0.00019011777147903697,-0.018587839396419614,-0.014865215118141761,-0.00019011777147903697,-0.02355332839451263,simple_breakout_signal
2026-06-06 05:20:00+00:00,2026-06-06 05:25:00+00:00,60831.083783999995,simple_breakout_signal,5,0.6750756778087875,346.80123,341.17591,1.7299948671724372,0.7048611111111112,-0.003543316518333839,0.003796023375482571,-0.003666937528058134,-0.0003467599570459168,0.003796023375482571,-0.003666937528058134,-0.00011020326423583082,0.003796023375482571,-0.003666937528058134,0.0018295944947355203,0.003796023375482571,-0.003666937528058134,0.0031812061196729857,0.0073295786999816315,-0.003666937528058134,simple_breakout_signal
2026-06-06 06:00:00+00:00,2026-06-06 06:05:00+00:00,61165.560666,simple_breakout_signal,2,0.5860447582905325,62.79754,34.11994,0.6293809244659646,0.7013888888888888,-0.0002207233262149222,0.001151617564410845,-0.0027574449439118354,-0.0021979797869281503,0.001151617564410845,-0.0028048572453511778,-0.0007762647065276962,0.0012995766430403677,-0.0028048572453511778,-0.00263368248808582,0.0012995766430403677,-0.0032587074136115612,-0.0019005902134175967,0.0012995766430403677,-0.007922115986902845,simple_breakout_signal
2026-06-06 08:25:00+00:00,2026-06-06 08:30:00+00:00,61414.280399999996,simple_breakout_signal,3,0.7054096808742807,96.46152,90.58921000000002,0.4534344253183253,0.006944444444444444,-0.0011287342218861962,0.0013957600649507906,-0.0020099624907434777,-0.0008144750646625898,0.0013957600649507906,-0.0020099624907434777,-0.0008714650672678736,0.0013957600649507906,-0.0021503207257312917,-0.0033122654645644234,0.0013957600649507906,-0.004335805911356072,-0.0024780946550014837,0.0013957600649507906,-0.005033037886087444,simple_breakout_signal
2026-06-06 11:45:00+00:00,2026-06-06 11:50:00+00:00,60902.188002,simple_breakout_signal,3,0.6595581757614413,42.041019999999975,11.53979,0.25551253661016776,0.017361111111111112,-0.0016301220901413505,0.0004238271045229336,-0.0025645712760742345,0.0004899987829503072,0.0018868287293096753,-0.0025645712760742345,0.002750180305418626,0.0032480277719004746,-0.0025645712760742345,-0.0004488837412394142,0.0032480277719004746,-0.0025645712760742345,0.003609098543270406,0.004647977474810938,-0.004285363310615908,simple_breakout_signal
2026-06-06 12:05:00+00:00,2026-06-06 12:10:00+00:00,61081.903938,simple_breakout_signal,2,0.5934125717799987,49.31000999999996,27.63833999999999,0.5141837562094934,0.03125,-0.002132610963342385,0.0002962589708788155,-0.0022251097172406586,-0.0033897754433157568,0.0002962589708788155,-0.003993063776262962,-0.005645926465390638,0.0002962589708788155,-0.005728438628160082,-0.004118632881112472,0.0002962589708788155,-0.00721496727487958,-0.001185849381406423,0.0016920897243954958,-0.00721496727487958,simple_breakout_signal
2026-06-06 12:50:00+00:00,2026-06-06 12:55:00+00:00,61134.214398,simple_breakout_signal,3,0.6237904052574894,36.81618999999996,20.22264999999999,0.29648897902205773,0.052083333333333336,-0.0007019702211368273,-4.979859527065589e-05,-0.0027188440979694084,-0.0017702754352157957,-4.979859527065589e-05,-0.0027188440979694084,-0.002040500548316171,-4.979859527065589e-05,-0.0027188440979694084,-0.004187252596941304,-4.979859527065589e-05,-0.004347882779183743,-0.005447267152759783,-4.979859527065589e-05,-0.007079577324447528,simple_breakout_signal
2026-06-06 19:05:00+00:00,2026-06-06 19:10:00+00:00,60767.110991999994,simple_breakout_signal,1,0.4995442729664546,-0.0856800000000284,4.805620000000005,0.3250479455459545,0.2604166666666667,-0.0017501406643142259,0.0003108426201550163,-0.0018613850511156604,-0.00169665778604422,0.0003108426201550163,-0.002420898239170244,-0.002568017295088154,0.0003108426201550163,-0.002750023643908195,-0.002387985698696471,0.0003108426201550163,-0.003803224939069705,-0.003144809566891338,0.0003108426201550163,-0.004033612722386337,simple_breakout_signal
2026-06-06 20:30:00+00:00,2026-06-06 20:35:00+00:00,60705.738719999994,simple_breakout_signal,2,0.5830219480111586,9.186879999999972,6.863730000000004,0.21772911784311247,0.003472222222222222,0.0004714756891768257,0.0008093350156996859,-0.0012158441945732124,-0.0006243020972828139,0.0008279494008274213,-0.0012158441945732124,-0.00024822562607296206,0.0008279494008274213,-0.0012158441945732124,0.0005823383545837668,0.0011084830103194054,-0.0012158441945732124,0.0015985519993026998,0.00484733875585075,-0.0012158441945732124,simple_breakout_signal
2026-06-06 20:40:00+00:00,2026-06-06 20:45:00+00:00,60746.506872,simple_breakout_signal,2,0.5955406652274042,20.264069999999975,20.31868,0.42327089241748495,0.006944444444444444,-0.0009191783178192914,0.000156274467271178,-0.0015886818348805898,-0.000573150190732119,0.000156274467271178,-0.0015886818348805898,-0.0005349586943076412,0.0004366198052487835,-0.0015886818348805898,0.0020658492884937374,0.002521019493724852,-0.0015886818348805898,0.0018299509506651823,0.004172966332601558,-0.0015886818348805898,simple_breakout_signal
2026-06-06 21:10:00+00:00,2026-06-06 21:15:00+00:00,60872.161997999996,simple_breakout_signal,2,0.5709362706202051,10.200429999999976,13.620800000000003,0.3012675596299636,0.006944444444444444,0.0005616360726783398,0.001180145400492938,-0.0006269203647021326,0.0003084825868453489,0.001180145400492938,-0.0006269203647021326,0.0019169353965748925,0.0021001061536831678,-0.0006269203647021326,-0.00023807266777342573,0.0021001061536831678,-0.002050395351558154,-0.0021371345082875637,0.0021001061536831678,-0.004602465048131554,simple_breakout_signal
2026-06-06 21:20:00+00:00,2026-06-06 21:25:00+00:00,60918.53127,simple_breakout_signal,3,0.6628535657769444,35.11558999999998,11.18724000000001,0.46175717724019855,0.006944444444444444,0.0011543077046347605,0.001337339037918106,-0.0006981663725852405,-0.0019000994867550691,0.001337339037918106,-0.0019000994867550691,-0.0015985492094087173,0.001337339037918106,-0.0019000994867550691,-0.0027466399223974314,0.001337339037918106,-0.002830850751073921,-0.007516781190447075,0.001337339037918106,-0.007855266041774334,simple_breakout_signal
2026-06-06 21:30:00+00:00,2026-06-06 21:35:00+00:00,61001.057772,simple_breakout_signal,1,0.5728544733329306,14.516569999999973,-2.6716000000000015,0.430871636851003,0.003472222222222222,-0.0029492565960483885,-0.00010012567360440094,-0.003250398915066177,-0.0023505784528513596,-0.00010012567360440094,-0.004159071682793947,-0.0028561434565806954,-0.00010012567360440094,-0.004159071682793947,-0.0066444384212964724,-0.00010012567360440094,-0.0067057488335515725,-0.007462620954893584,-0.00010012567360440094,-0.009376358261488082,simple_breakout_signal
2026-06-06 23:35:00+00:00,2026-06-06 23:40:00+00:00,60841.745916,simple_breakout_signal,3,0.6668434657817722,18.427109999999978,0.009570000000003631,0.2657164119746981,0.2638888888888889,0.0004643864763349548,0.0013253085161515354,-0.0004892350729233108,0.0008259803074912586,0.0013253085161515354,-0.0004892350729233108,0.0007046820132214915,0.0016601115316356996,-0.0004892350729233108,-0.0004977818362053021,0.0016601115316356996,-0.0006861393500712243,-0.0007150668565637508,0.0024036799371587314,-0.0010148610147586723,simple_breakout_signal
2026-06-06 23:40:00+00:00,2026-06-06 23:45:00+00:00,60868.181202,simple_breakout_signal,3,0.6290733069590847,19.567169999999976,1.1400599999999983,0.3661877976809453,0.2534722222222222,0.0003913177218315411,0.0003913177218315411,-0.0009229978765679103,0.00027007210787921565,0.001225086679566445,-0.0009229978765679103,0.0010696688600555504,0.001225086679566445,-0.0009229978765679103,0.000240500006915223,0.001225086679566445,-0.0011201452163278613,-0.0015215043421891172,0.001968332150461327,-0.002007308245247641,simple_breakout_signal
2026-06-07 01:00:00+00:00,2026-06-07 01:05:00+00:00,61077.142986,simple_breakout_signal,4,0.7250065346994601,93.63938999999996,64.39902,1.0130812939566705,0.4930555555555556,0.003910743075437484,0.005286052985058687,-0.0015577510890090185,0.007129295718691475,0.009097626163151906,-0.0015577510890090185,0.006787760424469047,0.009097626163151906,-0.0015577510890090185,0.005883002976782459,0.009610584013966417,-0.0015577510890090185,0.007600011907996418,0.009610584013966417,-0.0015577510890090185,simple_breakout_signal
2026-06-07 01:05:00+00:00,2026-06-07 01:10:00+00:00,61338.275202,simple_breakout_signal,4,0.6964086896359422,113.17248999999998,19.53310000000002,1.4004784546486595,0.6041666666666666,0.0028416970876012915,0.004801647862286096,-0.001348834829925205,0.0025016157936406103,0.004801647862286096,-0.001348834829925205,0.004899140006959346,0.0053124219245959114,-0.001348834829925205,0.001903131407193559,0.0053124219245959114,-0.001348834829925205,0.0011874282046591134,0.0053124219245959114,-0.001348834829925205,simple_breakout_signal
2026-06-07 01:15:00+00:00,2026-06-07 01:20:00+00:00,61524.89251799999,simple_breakout_signal,5,0.6800991581165938,178.48972,3.055070000000029,2.3931605935736395,0.6597222222222222,0.001851079739256578,0.0022631080900996636,-0.0026531134199418993,0.0005056080673511154,0.0022631080900996636,-0.0026531134199418993,-0.0014373453472368292,0.0022631080900996636,-0.0026531134199418993,-0.001297239454366217,0.0022631080900996636,-0.0026531134199418993,-0.003525280729853142,0.0022631080900996636,-0.0055407251284552705,simple_breakout_signal
2026-06-07 01:25:00+00:00,2026-06-07 01:30:00+00:00,61651.107756,simple_breakout_signal,4,0.6226363616879683,109.29056999999997,-52.25029000000001,2.1326710766688253,0.5381944444444444,-0.0034816528658255796,-4.067657648465506e-05,-0.003620336505279931,-0.003180766139289859,-4.067657648465506e-05,-0.004020491521109393,-0.0029282159327044255,-4.067657648465506e-05,-0.004522185669451617,-0.0030672239783330335,-4.067657648465506e-05,-0.004522185669451617,-0.005835057456286874,-4.067657648465506e-05,-0.007576632002277983,simple_breakout_signal
2026-06-07 03:15:00+00:00,2026-06-07 03:20:00+00:00,61771.95192,simple_breakout_signal,2,0.583298201638125,29.594369999999973,25.646290000000008,0.8518263893557128,0.7638888888888888,-0.0017443502536482747,-0.00012873026920534603,-0.0033340685148937066,-0.002585508714486484,-0.00012873026920534603,-0.0033340685148937066,-0.0029777579351583094,-0.00012873026920534603,-0.0033340685148937066,-0.0022738786072667994,-0.00012873026920534603,-0.003593085746868563,-0.0038506460069135384,-0.00012873026920534603,-0.0042025856708592935,simple_breakout_signal
2026-06-07 04:40:00+00:00,2026-06-07 04:45:00+00:00,61753.528236,simple_breakout_signal,3,0.6462334989543579,31.235489999999977,28.252440000000014,0.5500605802876913,0.11805555555555555,0.0014467475228066018,0.0017565273936326342,-0.0008668044973144662,0.0022248407163869555,0.0024863642351449222,-0.0008668044973144662,0.001060858640329565,0.0024863642351449222,-0.0008668044973144662,0.0038296073237502615,0.006565969193702337,-0.0008668044973144662,0.00015840008303036335,0.006565969193702337,-0.001725055054229263,simple_breakout_signal
2026-06-07 04:50:00+00:00,2026-06-07 04:55:00+00:00,61855.238574,simple_breakout_signal,2,0.5937563061764625,32.661769999999976,1.3399899999999967,0.911290911569693,0.1284722222222222,-0.0005852143623485961,0.0008379472328441384,-0.000798292515530874,-0.000599279460472224,0.0008379472328441384,-0.0008930298431217842,0.00046514129867225584,0.001908188032591518,-0.0009976289061787158,-0.0018551148883327873,0.00491084398028141,-0.0019529239040195767,-0.0017320856967002474,0.00491084398028141,-0.003366547099335482,simple_breakout_signal
2026-06-07 04:55:00+00:00,2026-06-07 05:00:00+00:00,61903.298184,simple_breakout_signal,1,0.5611005061329347,23.15607999999997,-9.505690000000005,0.9968107586342169,0.13194444444444445,-0.0013751801034408428,-0.00019996000799837876,-0.0016687024283094098,-0.00031158572428025,0.001130340677357955,-0.0017732202842202227,0.0014009239983017174,0.004130665465351457,-0.0017732202842202227,-0.0026878726801506936,0.004130665465351457,-0.004140299330064545,-0.004473884140660855,0.004130665465351457,-0.004586156026067378,simple_breakout_signal
2026-06-07 05:15:00+00:00,2026-06-07 05:20:00+00:00,62002.41800399999,simple_breakout_signal,4,0.5502027260331431,34.47842999999998,22.746770000000005,1.8373031809202105,0.09027777777777778,-0.004224480470795489,-0.00010544756495745045,-0.004322057310453653,-0.004282220154427807,-0.00010544756495745045,-0.005732324890572182,-0.0025564810067529864,-0.00010544756495745045,-0.005732324890572182,-0.0037485312909086854,-0.00010544756495745045,-0.005732324890572182,-0.0019744069334859393,-0.00010544756495745045,-0.006177468820252829,simple_breakout_signal
2026-06-07 06:25:00+00:00,2026-06-07 06:30:00+00:00,61982.574036,simple_breakout_signal,4,0.5603034751676306,56.01611999999996,16.94512000000001,2.7215870504096253,0.11805555555555555,0.003596913607855523,0.004669473130171964,-0.00032192977317146987,0.0033899199455311724,0.004669473130171964,-0.00032192977317146987,0.0022170096375828674,0.004669473130171964,-0.00032192977317146987,0.002650679913754228,0.004669473130171964,-0.00032192977317146987,0.0037692201015129267,0.004669473130171964,-0.00032192977317146987,simple_breakout_signal
2026-06-07 06:30:00+00:00,2026-06-07 06:35:00+00:00,62153.158146,simple_breakout_signal,2,0.48472750605375514,-18.604110000000006,-74.62022999999996,3.588453694626021,0.16319444444444445,0.0006360393450504098,0.0019120806978276672,-0.0011072349025024186,-0.0005336518205895091,0.0019120806978276672,-0.0011072349025024186,-0.0014742315392045624,0.0019120806978276672,-0.0019791133655838733,0.0005832664836571411,0.0019120806978276672,-0.0027303221760891505,0.001468177269216886,0.0019120806978276672,-0.0027303221760891505,simple_breakout_signal
2026-06-07 06:35:00+00:00,2026-06-07 06:40:00+00:00,62217.971106,simple_breakout_signal,2,0.45026988293278997,-74.90042999999999,-56.29631999999998,4.437294845005904,0.16666666666666666,-0.0015748039394127833,0.00043715494922946796,-0.0019881893253840266,-0.0025144038485837017,0.00043715494922946796,-0.003018759735511245,-0.001880021220889927,0.00043715494922946796,-0.003018759735511245,-0.00139270221223331,0.0008182345565923566,-0.0037691860057678106,0.0002606786063847899,0.0008182345565923566,-0.0037691860057678106,simple_breakout_signal
2026-06-07 07:50:00+00:00,2026-06-07 07:55:00+00:00,62326.4628,simple_breakout_signal,4,0.5140423681685168,9.732679999999988,94.78718000000002,1.9175911700639934,0.1423611111111111,0.0006978929662602162,0.0018882380727693882,-0.0007774033343665998,0.0006346774423398038,0.0018882380727693882,-0.0010764737317966455,0.0009164197266140484,0.0018882380727693882,-0.0010764737317966455,0.003371396202513033,0.004102064973916519,-0.0010764737317966455,0.008480301564618875,0.010164818787052887,-0.0010764737317966455,simple_breakout_signal
2026-06-07 07:55:00+00:00,2026-06-07 08:00:00+00:00,62417.200944,simple_breakout_signal,5,0.6008577108094024,81.99792000000002,72.26524000000003,2.239803929117739,0.1527777777777778,-0.0008199814029776764,0.000431756880994838,-0.002528645014722719,-0.00053864869765885,0.000431756880994838,-0.002528645014722719,-0.0003146719766818906,0.000431756880994838,-0.002528645014722719,0.0011648881221899554,0.0026423654618534798,-0.002528645014722719,0.00648121110658173,0.008696305630350176,-0.002528645014722719,simple_breakout_signal
