signal_name,signal_time,entry_time,entry_price,trend_regime,volatility_regime,trend_vol_bucket,forced_cover_score,forced_cover_bucket,buy_aggression_ratio_15m,buy_aggression_bucket,cvd_15m,cvd_slope_15m,volume_shock_15m,volume_shock_bucket,vol_percentile,ret_1b,mfe_1b,mae_1b,ret_2b,mfe_2b,mae_2b,ret_3b,mfe_3b,mae_3b,ret_6b,mfe_6b,mae_6b,ret_12b,mfe_12b,mae_12b
simple_breakout_signal,2026-05-01 21:55:00+00:00,2026-05-01 22:00:00+00:00,78200.0,trend_down,low_vol,trend_down__low_vol,3,score_3,0.7322119554585614,buy_agg_ge_65,45.70058999999998,50.83796999999999,,volume_shock_na,0.14035087719298245,0.0009244245524295813,0.0010904092071610805,0.0,0.0010563938618926016,0.0014578005115088999,0.0,0.0020459079283887682,0.002046035805626678,0.0,0.0011675191815856412,0.002699872122762237,0.0,-0.0006861892583120976,0.002699872122762237,-0.0012787723785165905
simple_breakout_signal,2026-05-01 22:00:00+00:00,2026-05-01 22:05:00+00:00,78241.06,trend_down,low_vol,trend_down__low_vol,3,score_3,0.7736878070466209,buy_agg_ge_65,53.73315999999998,8.03257,,volume_shock_na,0.15283842794759825,0.000531051087498069,0.0009322470835646524,-5.099624161519767e-05,0.001520045868499409,0.0015201736786285558,-5.099624161519767e-05,0.0021736668700553796,0.0021736668700553796,-5.099624161519767e-05,0.00017816732033026916,0.0021736668700553796,-5.099624161519767e-05,-0.0014857927538303173,0.0021736668700553796,-0.0018028896847767095
simple_breakout_signal,2026-05-01 22:05:00+00:00,2026-05-01 22:10:00+00:00,78272.29,trend_down,low_vol,trend_down__low_vol,2,score_0_to_2,0.7652432430367788,buy_agg_ge_65,44.44349999999998,-9.289659999999998,,volume_shock_na,0.13478260869565217,0.0011204476066819513,0.0011205753658161122,-9.185881746898161e-05,0.0017738078188336281,0.0017738078188336281,-9.185881746898161e-05,0.001036382096397226,0.0017738078188336281,-9.185881746898161e-05,-0.0001108949284605032,0.0017738078188336281,-0.0005658452052442753,-0.0018945402006251832,0.0017738078188336281,-0.0022011621226362132
simple_breakout_signal,2026-05-01 22:15:00+00:00,2026-05-01 22:20:00+00:00,78359.99,trend_up,low_vol,trend_up__low_vol,0,score_0_to_2,0.2886005933336195,buy_agg_lt_55,-42.92451000000001,-7.186869999999999,,volume_shock_na,0.07327586206896551,-8.397142470284447e-05,0.0006526289755779402,-0.0002806279071756457,-0.0008765953135012605,0.0006526289755779402,-0.0008765953135012605,-0.0013398419269834427,0.0006526289755779402,-0.0013398419269834427,-0.002574910997308777,0.0006526289755779402,-0.002747448028005195,-0.003611409342956895,0.0006526289755779402,-0.003626340432151709
simple_breakout_signal,2026-05-01 22:20:00+00:00,2026-05-01 22:25:00+00:00,78411.12,trend_up,low_vol,trend_up__low_vol,1,score_0_to_2,0.41902619634293414,buy_agg_lt_55,-21.95531000000001,20.9692,,volume_shock_na,0.08583690987124463,-0.0015280995858749646,1.275329317707019e-07,-0.0015280995858749646,-0.0019910441274145763,1.275329317707019e-07,-0.0019910441274145763,-0.0018812382733468525,1.275329317707019e-07,-0.0023353830426091626,-0.003287033777861992,1.275329317707019e-07,-0.003397732362450556,-0.004679820923358835,1.275329317707019e-07,-0.00469117135426711
simple_breakout_signal,2026-05-01 23:55:00+00:00,2026-05-02 00:00:00+00:00,78231.13,trend_down,low_vol,trend_down__low_vol,1,score_0_to_2,0.37411883097823667,buy_agg_lt_55,-13.509630000000016,13.252480000000002,,volume_shock_na,0.023809523809523808,0.0004224660950185033,0.0008680687598401349,-1.278263526138801e-07,-0.0003966451718132591,0.0008680687598401349,-0.00039677299816587297,-0.00047040097720696394,0.0008680687598401349,-0.0008263973689247583,0.001002669909024645,0.0016571408338343918,-0.0008263973689247583,0.0009404184753560862,0.0020741103956953832,-0.0008263973689247583
simple_breakout_signal,2026-05-02 00:00:00+00:00,2026-05-02 00:05:00+00:00,78273.0,mixed_trend,low_vol,mixed_trend__low_vol,1,score_0_to_2,0.4274203728941929,buy_agg_lt_55,-10.141920000000013,3.3677100000000024,,volume_shock_na,0.03162055335968379,-0.0009313556398757861,1.2775797531006106e-07,-0.0009314833978512072,-0.0010050719916190332,1.2775797531006106e-07,-0.001360877952806261,0.0006206482439665706,0.0006221813396700693,-0.001360877952806261,-0.0002824728833697998,0.0011213317491345354,-0.001360877952806261,0.001231714639786441,0.0015380782645355584,-0.001360877952806261
simple_breakout_signal,2026-05-02 00:20:00+00:00,2026-05-02 00:25:00+00:00,78321.59,mixed_trend,low_vol,mixed_trend__low_vol,1,score_0_to_2,0.5154251400962089,buy_agg_lt_55,1.2132899999999847,-9.877210000000003,0.219621999675644,volume_shock_lt_075,0.17120622568093385,-0.00015346981592168074,0.0005002452069731156,-0.0005201630865766527,-0.000902688517942507,0.0005002452069731156,-0.000902688517942507,2.8983068397936407e-05,0.0005002452069731156,-0.000902688517942507,0.0002574002902648864,0.0009167331766375408,-0.000902688517942507,0.0003034923065274864,0.0009167331766375408,-0.000902688517942507
simple_breakout_signal,2026-05-02 01:30:00+00:00,2026-05-02 01:35:00+00:00,78424.1,trend_up,low_vol,trend_up__low_vol,3,score_3,0.639542618442797,buy_agg_60_65,11.395239999999989,30.554000000000002,0.23080253978727772,volume_shock_lt_075,0.2029520295202952,-0.000657833497611171,0.0,-0.001299600505457077,-0.001138808095980881,0.0,-0.0013994422632838122,-0.001047509630330623,0.0,-0.001449554409932774,-0.0015671203112309628,0.0,-0.0015824217300549615,-0.000748494404143818,0.0,-0.0020803554009546366
simple_breakout_signal,2026-05-02 02:50:00+00:00,2026-05-02 02:55:00+00:00,78415.04,trend_up,low_vol,trend_up__low_vol,1,score_0_to_2,0.499885283292427,buy_agg_lt_55,-0.02856000000001302,39.85049,0.7059931167564073,volume_shock_lt_075,0.2682926829268293,-0.000602945557382828,0.0003167759654272295,-0.000779442311066747,-0.0015268754565450626,0.0003167759654272295,-0.0015268754565450626,-0.0017564232575790761,0.0003167759654272295,-0.0021046982823702542,-0.00041854215721870425,0.0003167759654272295,-0.002267294641436046,-0.00019179994041951254,0.0012724599770657097,-0.002267294641436046
simple_breakout_signal,2026-05-02 06:00:00+00:00,2026-05-02 06:05:00+00:00,78266.61,trend_down,low_vol,trend_down__low_vol,2,score_0_to_2,0.5130343551736329,buy_agg_lt_55,3.291029999999992,35.067530000000005,0.7621692057181518,volume_shock_075_125,0.06597222222222222,-0.0012343705700298413,0.00027329662035957547,-0.0012344983384356967,-0.0007783651291399796,0.00027329662035957547,-0.0012344983384356967,-0.0014224456636106053,0.00027329662035957547,-0.0015123946214100625,-0.0008855628217447897,0.00027329662035957547,-0.0015123946214100625,0.000618271316465524,0.001234242801623875,-0.0015123946214100625
simple_breakout_signal,2026-05-02 06:45:00+00:00,2026-05-02 06:50:00+00:00,78299.99,mixed_trend,low_vol,mixed_trend__low_vol,3,score_3,0.6512873636863039,buy_agg_ge_65,12.287949999999984,13.03249,0.2432708088572145,volume_shock_lt_075,0.1076388888888889,0.0003551724591535077,0.0008074075105246603,-0.00019936145585719434,0.00012260537964303708,0.0008074075105246603,-0.00019936145585719434,0.00019169861962931023,0.0008074075105246603,-0.00019936145585719434,0.0003544061755307304,0.0008074075105246603,-0.00019936145585719434,-0.0008421457014234912,0.0008074075105246603,-0.001185057622612784
simple_breakout_signal,2026-05-02 06:50:00+00:00,2026-05-02 06:55:00+00:00,78316.87,mixed_trend,low_vol,mixed_trend__low_vol,1,score_0_to_2,0.5474104823157642,buy_agg_lt_55,6.074889999999979,-6.213060000000006,0.3853104638801846,volume_shock_lt_075,0.1076388888888889,-9.29557067333997e-05,0.0005916988255532107,-0.00013981661933115674,-2.3877358734991638e-05,0.0005916988255532107,-0.00013981661933115674,4.098733772184282e-05,0.0005916988255532107,-0.00017569650063897768,5.056381849799507e-05,0.0005916988255532107,-0.00017569650063897768,-0.001236898257042096,0.0005916988255532107,-0.0014003368622877987
simple_breakout_signal,2026-05-02 08:35:00+00:00,2026-05-02 08:40:00+00:00,78340.73,mixed_trend,low_vol,mixed_trend__low_vol,2,score_0_to_2,0.818926636707298,buy_agg_ge_65,64.42680999999999,-1.510080000000002,0.6503750869484484,volume_shock_lt_075,0.003472222222222222,-0.00014577346930511048,1.2764752144178715e-07,-0.00022376610480911996,-0.0002646133116195326,0.00020142778858445176,-0.0002943551840784986,-0.0003237141139736943,0.00020142778858445176,-0.0006473005804259468,-0.0004471492670542476,0.00020142778858445176,-0.0006473005804259468,-0.0003722201720610663,0.0006799783458746322,-0.001541088524449452
simple_breakout_signal,2026-05-02 12:25:00+00:00,2026-05-02 12:30:00+00:00,78242.86,mixed_trend,low_vol,mixed_trend__low_vol,3,score_3,0.7715534839327687,buy_agg_ge_65,32.84402999999999,10.500300000000003,0.4124884897998691,volume_shock_lt_075,0.1388888888888889,-0.0005493152985460714,0.0002389994435274545,-0.000557750573023541,-0.00019362789141386116,0.0002389994435274545,-0.0006617856249119258,-0.00045972245902059505,0.0002389994435274545,-0.0006617856249119258,0.0008278071634908457,0.0008278071634908457,-0.0007397480102337983,0.0008257622484659777,0.002313182314654716,-0.0007397480102337983
simple_breakout_signal,2026-05-02 13:00:00+00:00,2026-05-02 13:05:00+00:00,78307.63,mixed_trend,low_vol,mixed_trend__low_vol,3,score_3,0.723570859511533,buy_agg_ge_65,17.303449999999987,10.03553,0.2826268044714963,volume_shock_lt_075,0.1875,0.0010830362252056691,0.0014841465640065277,-0.00016435180071228128,0.00025055029758913605,0.0014841465640065277,-0.00016435180071228128,-1.0726924055903808e-05,0.0014841465640065277,-0.00016435180071228128,-2.043223629732971e-06,0.0014841465640065277,-0.00016435180071228128,0.0002739196678536171,0.0014841465640065277,-0.00016435180071228128
simple_breakout_signal,2026-05-02 13:05:00+00:00,2026-05-02 13:10:00+00:00,78311.6,mixed_trend,low_vol,mixed_trend__low_vol,4,score_4,0.9007317655577206,buy_agg_ge_65,93.64356,76.34011000000001,0.8591263235809009,volume_shock_075_125,0.1875,0.0001998426797562569,0.0014333764091143397,0.0,-6.142129646202754e-05,0.0014333764091143397,-6.142129646202754e-05,-6.142129646202754e-05,0.0014333764091143397,-6.142129646202754e-05,0.0006351549451166782,0.0014333764091143397,-8.530026203024121e-05,-2.2474320535037506e-05,0.0014333764091143397,-8.530026203024121e-05
simple_breakout_signal,2026-05-02 13:10:00+00:00,2026-05-02 13:15:00+00:00,78392.43,trend_up,low_vol,trend_up__low_vol,4,score_4,0.8706044869955354,buy_agg_ge_65,110.29108,16.64752,1.100251385207232,volume_shock_075_125,0.2569444444444444,-0.0010924524217452714,1.2756333744867732e-07,-0.0010924524217452714,-0.0010924524217452714,1.2756333744867732e-07,-0.0010924524217452714,-0.0010837781147999825,1.2756333744867732e-07,-0.0011163067658445103,-0.0005790099885919497,1.2756333744867732e-07,-0.0011163067658445103,-0.0006241674100418981,5.96996419170992e-05,-0.0011163067658445103
simple_breakout_signal,2026-05-02 14:25:00+00:00,2026-05-02 14:30:00+00:00,78420.43,trend_up,normal_vol,trend_up__normal_vol,4,score_4,0.8316016083933422,buy_agg_ge_65,68.46145999999999,66.64376,0.9896244670721955,volume_shock_075_125,0.4027777777777778,-0.0004256543862356521,0.0005243531564416148,-0.0004256543862356521,-0.00027875389104581316,0.0005243531564416148,-0.00045179553338325906,0.00016411539697003263,0.0005243531564416148,-0.00045179553338325906,0.0001604173810318965,0.0007596234807689672,-0.00045179553338325906,-0.00010788005115491828,0.0007596234807689672,-0.0006945894073774328
simple_breakout_signal,2026-05-02 15:55:00+00:00,2026-05-02 16:00:00+00:00,78487.67,trend_up,normal_vol,trend_up__normal_vol,2,score_0_to_2,0.6427768306038113,buy_agg_60_65,9.178379999999986,-2.7121399999999998,0.3643163550847098,volume_shock_lt_075,0.3402777777777778,0.0004222319250908324,0.000891222786967738,-0.0003257836549357407,0.0007430466466900043,0.000891222786967738,-0.0003257836549357407,0.0007610112518310341,0.0013512950505474297,-0.0003257836549357407,-0.00028666923097597774,0.0013879887121124312,-0.0003257836549357407,-0.0005806007491366838,0.0013879887121124312,-0.0007338732312984764
simple_breakout_signal,2026-05-02 16:05:00+00:00,2026-05-02 16:10:00+00:00,78520.81,trend_up,low_vol,trend_up__low_vol,1,score_0_to_2,0.5810458201227955,buy_agg_55_60,8.739729999999984,-1.6070899999999995,0.6260481128694708,volume_shock_lt_075,0.2638888888888889,0.0003386363436648221,0.0009286710109077667,-1.273547738378511e-07,0.00015575488841745866,0.0009653491857763985,-1.273547738378511e-07,-0.00012964715977836772,0.0009653491857763985,-0.00019345190147679325,-0.0011554898631330746,0.0009653491857763985,-0.0011556172179068014,-0.0010927039596254629,0.0009653491857763985,-0.0012977451455224998
simple_breakout_signal,2026-05-02 18:50:00+00:00,2026-05-02 18:55:00+00:00,78485.31,trend_up,low_vol,trend_up__low_vol,2,score_0_to_2,0.5303337320513691,buy_agg_lt_55,1.680819999999981,7.550229999999998,0.37079204137306915,volume_shock_lt_075,0.21180555555555555,-0.00036490905113328864,1.2741237820357298e-07,-0.00043676963243188816,-0.0002582648905891105,1.2741237820357298e-07,-0.0004757578201576296,-0.00019264751582170891,0.0003145811617486505,-0.0004757578201576296,-0.0003607044426530148,0.0003145811617486505,-0.0005759039494142026,8.791454095158358e-06,0.0004633988194733263,-0.0005759039494142026
simple_breakout_signal,2026-05-02 21:05:00+00:00,2026-05-02 21:10:00+00:00,78513.78,trend_up,low_vol,trend_up__low_vol,2,score_0_to_2,0.5129256380946231,buy_agg_lt_55,0.5793999999999822,0.3515799999999998,0.35645398259448857,volume_shock_lt_075,0.1284722222222222,-0.000404897076665911,1.2736617693853702e-07,-0.0009459485965394032,-0.0004934165696773851,1.2736617693853702e-07,-0.0009459485965394032,-0.00025231239662637517,1.2736617693853702e-07,-0.0009459485965394032,0.0037305553241735456,0.00873349875652396,-0.0009459485965394032,0.0032777685649576505,0.00873349875652396,-0.0009459485965394032
simple_breakout_signal,2026-05-02 21:30:00+00:00,2026-05-02 21:35:00+00:00,78536.54,trend_up,low_vol,trend_up__low_vol,1,score_0_to_2,0.508373006004189,buy_agg_lt_55,0.37707999999998254,-0.11258000000000035,0.3653807065828079,volume_shock_lt_075,0.2013888888888889,0.0034396727943450944,0.00844116636663661,-5.793481607396789e-05,0.0032318714320749287,0.00844116636663661,-5.793481607396789e-05,0.0024858492620123407,0.00844116636663661,-5.793481607396789e-05,0.0026380077349983377,0.00844116636663661,-5.793481607396789e-05,0.0016313425572351825,0.00844116636663661,-5.793481607396789e-05
simple_breakout_signal,2026-05-03 03:50:00+00:00,2026-05-03 03:55:00+00:00,78208.47,trend_down,high_vol,trend_down__high_vol,2,score_0_to_2,0.558187279398926,buy_agg_55_60,3.7128499999999702,4.899979999999998,0.5001598600274583,volume_shock_lt_075,0.78125,-0.0004277030352338729,0.0,-0.0004277030352338729,-0.0011310795365260251,0.0,-0.0011312073999146799,-0.0007855926602323704,0.0,-0.0011312073999146799,0.00018514618685161466,0.0003577617616097317,-0.0011312073999146799,-0.0005789654240774267,0.0003577617616097317,-0.0011312073999146799
simple_breakout_signal,2026-05-03 04:20:00+00:00,2026-05-03 04:25:00+00:00,78220.62,trend_down,normal_vol,trend_down__normal_vol,3,score_3,0.8021692818171012,buy_agg_ge_65,14.348459999999974,7.940040000000003,0.38919366119491733,volume_shock_lt_075,0.625,-9.549911519490806e-05,0.00020237630435548937,-0.00023574346508636879,-2.2372617348165313e-05,0.00020237630435548937,-0.0002636133541257246,-0.0004358185859431041,0.00020237630435548937,-0.0004358185859431041,-0.0007342053796044468,0.00020237630435548937,-0.000970843749384831,7.082531434821071e-05,0.0005130360766765207,-0.000970843749384831
simple_breakout_signal,2026-05-03 04:25:00+00:00,2026-05-03 04:30:00+00:00,78222.95,trend_down,normal_vol,trend_down__normal_vol,2,score_0_to_2,0.7538497654966162,buy_agg_ge_65,12.997569999999973,-1.3508900000000015,0.42291036689510125,volume_shock_lt_075,0.6076388888888888,-5.2158605626684285e-05,0.00017258362155869733,-0.00029339215664969664,-0.0004655922590492967,0.00017258362155869733,-0.0004655922590492967,-0.0009325907550149504,0.00017258362155869733,-0.0009325907550149504,0.00014854975426015216,0.00017258362155869733,-0.001000601485881103,8.999916264995633e-05,0.0004832341403642193,-0.001000601485881103
